year,mo,dy,flow_cfs
2000,4,1,1680.79
2000,5,1,1192.55
2000,6,1,766.591
2000,7,1,541.205
2000,8,1,380.061
2000,9,1,324.5
2000,10,1,296.993
2000,11,1,276.658
2000,12,1,233.719
2001,1,1,199.631
2001,2,1,178.222
2001,3,1,219.674
2001,4,1,613.877
2001,5,1,415.159
2001,6,1,271.153
2001,7,1,174.42
2001,8,1,112.316
2001,9,1,100.954
2001,10,1,114.806
2001,11,1,146.638
2001,12,1,132.063
2002,1,1,157.776
2002,2,1,241.102
2002,3,1,632.745
2002,4,1,1511.7
2002,5,1,831.242
2002,6,1,535.149
2002,7,1,355.576
2002,8,1,252.559
2002,9,1,194.96
2002,10,1,173.413
2002,11,1,169.604
2002,12,1,152.184
2003,1,1,341.862
2003,2,1,789.164
2003,3,1,968.001
2003,4,1,1137.96
2003,5,1,679.494
2003,6,1,434.377
2003,7,1,288.694
2003,8,1,202.245
2003,9,1,158.295
2003,10,1,138.64
2003,11,1,144.359
2003,12,1,361.976
2004,1,1,205.94
2004,2,1,214.721
2004,3,1,1079.71
2004,4,1,1656.54
2004,5,1,1635.7
2004,6,1,1007.89
2004,7,1,677.432
2004,8,1,510.743
2004,9,1,394.941
2004,10,1,327.767
2004,11,1,313.456
2004,12,1,497.188
2005,1,1,332.242
2005,2,1,432.169
2005,3,1,357.052
2005,4,1,394.137
2005,5,1,418.584
2005,6,1,303.107
2005,7,1,163.086
2005,8,1,102.614
2005,9,1,117.68
2005,10,1,130.936
2005,11,1,147.47
2005,12,1,319.012
2006,1,1,1190.33
2006,2,1,571.14
2006,3,1,627.673
2006,4,1,1775.98
2006,5,1,2436.27
2006,6,1,1342.1
2006,7,1,911.441
2006,8,1,649.927
2006,9,1,502.483
2006,10,1,411.314
2006,11,1,471.499
2006,12,1,818.818
2007,1,1,1463.71
2007,2,1,1365.95
2007,3,1,2278.64
2007,4,1,1549.87
2007,5,1,1010.44
2007,6,1,729.085
2007,7,1,522.184
2007,8,1,390.369
2007,9,1,335.839
2007,10,1,382.063
2007,11,1,448.68
2007,12,1,346.332
2008,1,1,275.958
2008,2,1,251.048
2008,3,1,621.53
2008,4,1,863.715
2008,5,1,1270.64
2008,6,1,836.174
2008,7,1,546.265
2008,8,1,400.12
2008,9,1,307.842
2008,10,1,294.307
2008,11,1,454.181
2008,12,1,387.378
2009,1,1,342.616
2009,2,1,349.366
2009,3,1,681.567
2009,4,1,1074.8
2009,5,1,773.033
2009,6,1,527.175
2009,7,1,307.878
2009,8,1,223.822
2009,9,1,171.69
