year,mo,dy,flow_cfs
1950,9,5,300.83
1950,9,6,297.83
1950,9,7,294.83
1950,9,8,289.83
1950,9,9,293.83
1950,9,10,300.83
1950,9,11,315.83
1950,9,12,315.83
1950,9,13,315.83
1950,9,14,315.83
1950,9,15,311.83
1950,9,16,311.83
1950,9,17,336.83
1950,9,18,379.83
1950,9,19,327.83
1950,9,20,323.83
1950,9,21,319.83
1950,9,22,323.83
1950,9,23,323.83
1950,9,24,327.83
1950,9,25,336.83
1950,9,26,340.83
1950,9,27,340.83
1950,9,28,340.83
1950,9,29,340.83
1950,9,30,344.83
1950,10,1,237.37
1950,10,2,241.37
1950,10,3,245.37
1950,10,4,255.37
1950,10,5,259.37
1950,10,6,263.37
1950,10,7,263.37
1950,10,8,263.37
1950,10,9,286.37
1950,10,10,388.37
1950,10,11,316.37
1950,10,12,277.37
1950,10,13,268.37
1950,10,14,268.37
1950,10,15,268.37
1950,10,16,268.37
1950,10,17,273.37
1950,10,18,273.37
1950,10,19,268.37
1950,10,20,273.37
1950,10,21,281.37
1950,10,22,281.37
1950,10,23,277.37
1950,10,24,273.37
1950,10,25,273.37
1950,10,26,277.37
1950,10,27,291.37
1950,10,28,311.37
1950,10,29,336.37
1950,10,30,378.37
1950,10,31,421.37
1950,11,1,456.58
1950,11,2,516.58
1950,11,3,528.58
1950,11,4,474.58
1950,11,5,450.58
1950,11,6,439.58
1950,11,7,422.58
1950,11,8,385.58
1950,11,9,364.58
1950,11,10,353.58
1950,11,11,343.58
1950,11,12,338.58
1950,11,13,328.58
1950,11,14,328.58
1950,11,15,328.58
1950,11,16,338.58
1950,11,17,338.58
1950,11,18,359.58
1950,11,19,364.58
1950,11,20,359.58
1950,11,21,428.58
1950,11,22,504.58
1950,11,23,510.58
1950,11,24,498.58
1950,11,25,468.58
1950,11,26,439.58
1950,11,27,422.58
1950,11,28,406.58
1950,11,29,400.58
1950,11,30,406.58
1950,12,1,416.61
1950,12,2,410.61
1950,12,3,443.61
1950,12,4,389.61
1950,12,5,514.61
1950,12,6,526.61
1950,12,7,646.61
1950,12,8,736.61
1950,12,9,904.61
1950,12,10,1084.61
1950,12,11,1314.61
1950,12,12,1504.61
1950,12,13,1654.61
1950,12,14,1654.61
1950,12,15,1504.61
1950,12,16,1354.61
1950,12,17,1404.61
1950,12,18,1514.61
1950,12,19,1614.61
1950,12,20,1484.61
1950,12,21,1204.61
1950,12,22,952.61
1950,12,23,834.61
1950,12,24,757.61
1950,12,25,701.61
1950,12,26,664.61
1950,12,27,628.61
1950,12,28,598.61
1950,12,29,574.61
1950,12,30,556.61
1950,12,31,556.61
1951,1,1,552.01
1951,1,2,534.01
1951,1,3,492.01
1951,1,4,516.01
1951,1,5,516.01
1951,1,6,450.01
1951,1,7,410.01
1951,1,8,395.01
1951,1,9,412.01
1951,1,10,450.01
1951,1,11,468.01
1951,1,12,462.01
1951,1,13,428.01
1951,1,14,434.01
1951,1,15,400.01
1951,1,16,400.01
1951,1,17,400.01
1951,1,18,380.01
1951,1,19,370.01
1951,1,20,350.01
1951,1,21,406.01
1951,1,22,385.01
1951,1,23,450.01
1951,1,24,486.01
1951,1,25,522.01
1951,1,26,588.01
