"","mon","avgrps","avgrpsc","Location","rpss"
"1",1,0.257109788359788,0.436507936507937,"Will",0.410984848484849
"2",2,0.23015873015873,0.436507936507937,"Will",0.472727272727273
"3",3,0.320326278659612,0.436507936507937,"Will",0.266161616161616
"4",4,0.224977954144621,0.436507936507937,"Will",0.48459595959596
"5",1,0.266975308641975,0.436507936507937,"Sprag",0.388383838383838
"6",2,0.278824955908289,0.436507936507937,"Sprag",0.361237373737374
"7",3,0.311838624338624,0.436507936507937,"Sprag",0.285606060606061
"8",4,0.220403439153439,0.436507936507937,"Sprag",0.495075757575758
