"","mon","avgrps","avgrpsc","Location","rpss"
"1",1,0.829526748971193,0.488888888888889,"Will",-0.696759259259259
"2",2,0.910956790123457,0.488888888888889,"Will",-0.863320707070707
"3",3,1.10622427983539,0.488888888888889,"Will",-1.26273148148148
"4",4,1.28986625514403,0.488888888888889,"Will",-1.63836279461279
"5",1,0.706121399176955,0.466666666666667,"Sprag",-0.513117283950617
"6",2,0.763888888888889,0.466666666666667,"Sprag",-0.636904761904762
"7",3,1.00648148148148,0.466666666666667,"Sprag",-1.15674603174603
"8",4,0.993364197530864,0.466666666666667,"Sprag",-1.12863756613757
