year,mo,dy,flow_cfs
1970,8,30,368.46
1970,8,31,367.15
1970,9,1,366.49
1970,9,2,363.73
1970,9,3,360.56
1970,9,4,361.49
1970,9,5,367.66
1970,9,6,370.26
1970,9,7,371.62
1970,9,8,371.21
1970,9,9,368.65
1970,9,10,363.88
1970,9,11,357.97
1970,9,12,352.46
1970,9,13,349.65
1970,9,14,346.56
1970,9,15,344.35
1970,9,16,341.01
1970,9,17,338.92
1970,9,18,338.61
1970,9,19,343.08
1970,9,20,345.57
1970,9,21,346.03
1970,9,22,344.46
1970,9,23,341.83
1970,9,24,339.07
1970,9,25,336.1
1970,9,26,332.58
1970,9,27,327.48
1970,9,28,323.29
1970,9,29,319.92
1970,9,30,316.18
1970,10,1,313.4
1970,10,2,311.4
1970,10,3,308.69
1970,10,4,306.96
1970,10,5,306.62
1970,10,6,312.2
1970,10,7,316.95
1970,10,8,313.94
1970,10,9,310.16
1970,10,10,306.99
1970,10,11,303.54
1970,10,12,303.4
1970,10,13,300.24
1970,10,14,297.87
1970,10,15,295.82
1970,10,16,293.67
1970,10,17,292.37
1970,10,18,298.69
1970,10,19,306.42
1970,10,20,314.33
1970,10,21,326.93
1970,10,22,342.83
1970,10,23,353.05
1970,10,24,361.02
1970,10,25,365.54
1970,10,26,363.81
1970,10,27,357.66
1970,10,28,347.01
1970,10,29,341
1970,10,30,334.94
1970,10,31,333.52
1970,11,1,326.73
1970,11,2,322.31
1970,11,3,321.19
1970,11,4,341.99
1970,11,5,432.21
1970,11,6,560.74
1970,11,7,652.18
1970,11,8,720.14
1970,11,9,778.87
1970,11,10,806.74
1970,11,11,818.74
1970,11,12,897.45
1970,11,13,1042.39
1970,11,14,1140.97
1970,11,15,1182.76
1970,11,16,1184.32
1970,11,17,1166.38
1970,11,18,1136.14
1970,11,19,1096.41
1970,11,20,1046.65
1970,11,21,997.18
1970,11,22,951
1970,11,23,952.85
1970,11,24,1124.55
1970,11,25,1454.12
1970,11,26,1755.33
1970,11,27,1953.03
1970,11,28,2056.05
1970,11,29,2073.93
1970,11,30,2032.61
1970,12,1,1955.29
1970,12,2,1860.41
1970,12,3,1759.68
1970,12,4,1660.51
1970,12,5,1567.11
1970,12,6,1482.95
1970,12,7,1408.35
1970,12,8,1355.43
1970,12,9,1324.91
1970,12,10,1301.25
1970,12,11,1271.57
1970,12,12,1239.14
1970,12,13,1206.24
1970,12,14,1174.95
1970,12,15,1146.06
1970,12,16,1119.47
1970,12,17,1094.82
1970,12,18,1072.34
1970,12,19,1052.43
1970,12,20,1034.24
1970,12,21,1018.89
1970,12,22,1003.84
1970,12,23,990.42
1970,12,24,978.54
1970,12,25,966.9
1970,12,26,956.11
1970,12,27,946.66
1970,12,28,938.88
1970,12,29,930.84
1970,12,30,922.2
