year,mo,dy,flow_cfs
1970,9,10,228.84
1970,9,11,226.24
1970,9,12,223.49
1970,9,13,221.91
1970,9,14,220.74
1970,9,15,219.86
1970,9,16,219.07
1970,9,17,218.38
1970,9,18,218.49
1970,9,19,220.67
1970,9,20,222.05
1970,9,21,222.69
1970,9,22,222.29
1970,9,23,220.91
1970,9,24,219.36
1970,9,25,217.85
1970,9,26,216.03
1970,9,27,213.6
1970,9,28,211.19
1970,9,29,210.03
1970,9,30,208.32
1970,10,1,207.03
1970,10,2,206.64
1970,10,3,206.57
1970,10,4,206.3
1970,10,5,206.24
1970,10,6,207.26
1970,10,7,208.58
1970,10,8,209
1970,10,9,208.81
1970,10,10,208.24
1970,10,11,207.35
1970,10,12,206.66
1970,10,13,205.64
1970,10,14,205.17
1970,10,15,204.84
1970,10,16,204.34
1970,10,17,203.97
1970,10,18,204.18
1970,10,19,205.02
1970,10,20,206.68
1970,10,21,214.45
1970,10,22,227.83
1970,10,23,235.92
1970,10,24,242.39
1970,10,25,246.25
1970,10,26,245.43
1970,10,27,241.69
1970,10,28,235.63
1970,10,29,231.94
1970,10,30,227.96
1970,10,31,227.05
1970,11,1,224.4
1970,11,2,221.8
1970,11,3,221.17
1970,11,4,238.24
1970,11,5,321.74
1970,11,6,437.37
1970,11,7,518.75
1970,11,8,580.05
1970,11,9,634.64
1970,11,10,660.62
1970,11,11,668.54
1970,11,12,708.75
1970,11,13,749.73
1970,11,14,768.6
1970,11,15,759.89
1970,11,16,735.51
1970,11,17,701.54
1970,11,18,662.94
1970,11,19,625.16
1970,11,20,586.11
1970,11,21,551.53
1970,11,22,522.3
1970,11,23,541.65
1970,11,24,647.78
1970,11,25,772.29
1970,11,26,872.86
1970,11,27,929.24
1970,11,28,941.42
1970,11,29,923.71
1970,11,30,887.81
1970,12,1,842.91
1970,12,2,794.82
1970,12,3,746.89
1970,12,4,701.4
1970,12,5,659.51
1970,12,6,622.78
1970,12,7,590.07
1970,12,8,570.96
1970,12,9,561.13
1970,12,10,552.83
1970,12,11,542.35
1970,12,12,530.51
1970,12,13,518.05
1970,12,14,506.09
1970,12,15,495.06
1970,12,16,484.84
1970,12,17,475.35
1970,12,18,466.63
1970,12,19,459.01
1970,12,20,452.16
1970,12,21,447.05
1970,12,22,441.53
1970,12,23,437.01
1970,12,24,433.37
1970,12,25,429.88
1970,12,26,426.25
1970,12,27,423.83
1970,12,28,422.2
1970,12,29,420.52
1970,12,30,417.92
1970,12,31,415.45
1971,1,1,413.2
1971,1,2,412.11
1971,1,3,409.84
1971,1,4,407.98
1971,1,5,406.03
1971,1,6,404.29
1971,1,7,402.13
1971,1,8,399.9
1971,1,9,405.19
1971,1,10,450.66
1971,1,11,497.59
1971,1,12,532.11
1971,1,13,549.56
1971,1,14,552.93
1971,1,15,547.81
1971,1,16,537.07
1971,1,17,548.28
1971,1,18,674.86
1971,1,19,869.86
1971,1,20,1046.27
1971,1,21,1149.31
1971,1,22,1193.4
1971,1,23,1188.49
1971,1,24,1152.5
1971,1,25,1099.03
1971,1,26,1037.08
1971,1,27,972.99
1971,1,28,911.3
1971,1,29,861.67
1971,1,30,840.69
1971,1,31,842.69
1971,2,1,865.86
1971,2,2,898.35
1971,2,3,917
1971,2,4,918.16
1971,2,5,900.85
1971,2,6,872.01
1971,2,7,836.72
1971,2,8,799.03
1971,2,9,762.27
1971,2,10,891.8
1971,2,11,1082.34
1971,2,12,1205.36
1971,2,13,1254.26
1971,2,14,1252.76
1971,2,15,1218.04
1971,2,16,1167.1
1971,2,17,1116.9
1971,2,18,1060.22
1971,2,19,1001.55
1971,2,20,944.19
1971,2,21,889.6
1971,2,22,841.02
1971,2,23,797.69
1971,2,24,759.79
1971,2,25,725.96
1971,2,26,694.28
1971,2,27,668.05
1971,2,28,648.84
1971,3,1,629.81
1971,3,2,613.49
1971,3,3,602.14
1971,3,4,592.96
1971,3,5,585.89
1971,3,6,577.01
1971,3,7,571.19
1971,3,8,565.56
1971,3,9,559.53
1971,3,10,558.34
1971,3,11,555.2
1971,3,12,553.68
1971,3,13,551.35
1971,3,14,550.09
1971,3,15,547.55
1971,3,16,544.21
1971,3,17,540.84
1971,3,18,537.94
1971,3,19,534.89
1971,3,20,531.93
1971,3,21,528.53
1971,3,22,557.32
1971,3,23,752.55
1971,3,24,998.71
1971,3,25,1203.68
1971,3,26,1351.33
1971,3,27,1441.82
1971,3,28,1479.77
1971,3,29,1460.16
1971,3,30,1422.26
1971,3,31,1418.58
1971,4,1,1406.97
1971,4,2,1383.13
1971,4,3,1391.17
1971,4,4,1391.33
1971,4,5,1356.33
1971,4,6,1300.23
1971,4,7,1232.52
1971,4,8,1160.78
1971,4,9,1089.53
1971,4,10,1033.01
1971,4,11,998.94
1971,4,12,961.01
1971,4,13,921.01
1971,4,14,910.21
1971,4,15,940.89
1971,4,16,973.31
1971,4,17,979.08
1971,4,18,965.42
1971,4,19,939.1
1971,4,20,894.46
1971,4,21,854.66
1971,4,22,840.94
1971,4,23,822.57
1971,4,24,801.09
1971,4,25,778.09
1971,4,26,740.93
1971,4,27,713.87
1971,4,28,716.4
1971,4,29,706.89
1971,4,30,684.73
