lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
37.1708522,-104.5091519,07124500,ac01,49,44,TRINIDAD LAKE Inflow (2)                ,APR-SEP VOLUME,bound_10_30_50_70_90,15.6,29,40,53,76,35,66,91,120,173,1,2010,20100301,CO
36.6805883,-104.7861069,07203000,ac01,36,7,VERMEJO RIVER nr Dawson                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,2.8,5.4,7.8,10.9,16.8,40,77,111,156,240,1,2010,20100301,NM
36.5319769,-105.2291733,07206000,ac01,36,11.7,EAGLE NEST RESERVOIR Inflow (2)         ,MAR-JUN VOLUME,bound_10_30_50_70_90,4.1,7,9.5,12.6,18.2,35,60,81,108,156,1,2010,20100301,NM
36.5197578,-104.9788914,07207000,ac01,36,15.9,CIMARRON RIVER nr Cimarron (2)          ,MAR-JUN VOLUME,bound_10_30_50_70_90,5,7.6,12.4,19,29,31,48,78,119,182,1,2010,20100301,NM
36.5736458,-104.9466678,07207500,ac01,36,6.7,PONIL CREEK nr Cimarron                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,2.4,4.5,6.5,9,13.71,36,67,97,134,205,1,2010,20100301,NM
36.3722583,-104.9700025,07208500,ac01,36,7.1,RAYADO CK at Sauble Ranch nr Cimarron   ,MAR-JUN VOLUME,bound_10_30_50_70_90,2.4,4.9,7.3,10.4,16.5,34,69,103,146,232,1,2010,20100301,NM
35.8908731,-105.1636194,07216500,ac01,36,14.6,MORA RIVER nr Golondrinas (2)           ,MAR-JUN VOLUME,bound_10_30_50_70_90,4.9,7.7,12.3,21,33,34,53,84,144,226,1,2010,20100301,NM
35.4078,-104.1691,07223500,ac01,36,43,CONCHAS RESERVOIR Inflow (2)            ,MAR-JUN VOLUME,bound_10_30_50_70_90,5.3,21,40,69,133,12,49,93,160,309,1,2010,20100301,NM
45.6553958,-121.5484072,14120000,cl01,47,228,Hood R At Tucker Bridge                 ,APR-JUL VOLUME,bound_10_30_50_70_90,136,170,193,215,250,60,75,85,94,110,1,2010,20100301,OR
45.6553958,-121.5484072,14120000,cl01,49,271,Hood R At Tucker Bridge                 ,APR-SEP VOLUME,bound_10_30_50_70_90,245,280,230,330,365,90,103,85,122,135,1,2010,20100301,OR
45.6073425,-121.1734044,14105700,cl01,47,84600,Columbia R at The Dalles (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,50200,61900,69800,77700,89400,59,73,83,92,106,1,2010,20100301,OR
45.6073425,-121.1734044,14105700,cl01,49,98600,Columbia R at The Dalles (2)            ,APR-SEP VOLUME,bound_10_30_50_70_90,58400,72000,81300,90600,104000,59,73,82,92,105,1,2010,20100301,OR
46.2648436,-121.245075,14107000,cl01,47,126,Klickitat R nr Glenwood                 ,APR-JUL VOLUME,bound_10_30_50_70_90,64,85,100,115,136,51,67,79,91,108,1,2010,20100301,WA
46.2648436,-121.245075,14107000,cl01,49,163,Klickitat R nr Glenwood                 ,APR-SEP VOLUME,bound_10_30_50_70_90,88,111,127,143,166,54,68,78,88,102,1,2010,20100301,WA
45.75,-121.2,14113000,cl01,47,462,Klickitat R nr Pitt                     ,APR-JUL VOLUME,bound_10_30_50_70_90,235,300,345,390,455,51,65,75,84,98,1,2010,20100301,WA
45.75,-121.2,14113000,cl01,49,559,Klickitat R nr Pitt                     ,APR-SEP VOLUME,bound_10_30_50_70_90,290,370,420,470,550,52,66,75,84,98,1,2010,20100301,WA
45.3987308,-122.1284178,14137000,cl01,47,313,Sandy R nr Marmot                       ,APR-JUL VOLUME,bound_10_30_50_70_90,210,255,285,315,360,67,81,91,101,115,1,2010,20100301,OR
45.3987308,-122.1284178,14137000,cl01,49,363,Sandy R nr Marmot                       ,APR-SEP VOLUME,bound_10_30_50_70_90,255,300,330,360,405,70,83,91,99,112,1,2010,20100301,OR
43.7220678,-122.4386589,14145500,cl01,25,388,Hills Creek Reservoir Inflow (12)      ,FEB-MAY VOLUME,bound_05_30_50_70_95,153,255,300,345,445,39,66,77,89,115,1,2010,20100301,OR
43.7220678,-122.4386589,14145500,cl01,47,277,Hills Creek Reservoir Inflow (12)      ,APR-JUL VOLUME,bound_05_30_50_70_95,125,190,220,250,315,45,69,79,90,114,1,2010,20100301,OR
43.7220678,-122.4386589,14145500,cl01,49,320,Hills Creek Reservoir Inflow (12)      ,APR-SEP VOLUME,bound_05_30_50_70_95,159,230,260,290,360,50,72,81,91,112,1,2010,20100301,OR
43.8012353,-122.5608878,14148000,cl01,25,973,MF Willamette bl NF (12)               ,FEB-MAY VOLUME,bound_05_30_50_70_95,370,615,730,845,1090,38,63,75,87,112,1,2010,20100301,OR
43.8012353,-122.5608878,14148000,cl01,47,698,MF Willamette bl NF (12)               ,APR-JUL VOLUME,bound_05_30_50_70_95,300,455,525,595,750,43,65,75,85,107,1,2010,20100301,OR
43.8012353,-122.5608878,14148000,cl01,49,798,MF Willamette bl NF (12)               ,APR-SEP VOLUME,bound_05_30_50_70_95,355,515,590,665,825,44,65,74,83,103,1,2010,20100301,OR
43.9456814,-122.8372967,14150000,cl01,25,1025,Lookout Point Lake Inflow (12)         ,FEB-MAY VOLUME,bound_05_30_50_70_95,390,670,800,930,1210,38,65,78,91,118,1,2010,20100301,OR
43.9456814,-122.8372967,14150000,cl01,47,726,Lookout Point Lake Inflow (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,305,500,585,670,865,42,69,81,92,119,1,2010,20100301,OR
43.9456814,-122.8372967,14150000,cl01,49,828,Lookout Point Lake Inflow (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,400,595,685,775,970,48,72,83,94,117,1,2010,20100301,OR
43.9442931,-122.7747939,14151000,cl01,25,197,Fall Creek Lake Inflow (12)            ,FEB-MAY VOLUME,bound_05_30_50_70_95,95,140,160,180,225,48,71,81,91,114,1,2010,20100301,OR
43.9442931,-122.7747939,14151000,cl01,47,106,Fall Creek Lake Inflow (12)            ,APR-JUL VOLUME,bound_05_30_50_70_95,37,72,88,104,139,35,68,83,98,131,1,2010,20100301,OR
43.9442931,-122.7747939,14151000,cl01,49,112,Fall Creek Lake Inflow (12)            ,APR-SEP VOLUME,bound_05_30_50_70_95,43,78,94,110,145,38,70,84,98,129,1,2010,20100301,OR
43.7206778,-123.0497994,14153500,cl01,25,87,Cottage Grove Lake Inflow (12)         ,FEB-MAY VOLUME,bound_05_30_50_70_95,33,58,70,82,107,38,67,80,94,123,1,2010,20100301,OR
43.7206778,-123.0497994,14153500,cl01,47,40.6,Cottage Grove Lake Inflow (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,9,26,34,42,59,22,64,84,103,145,1,2010,20100301,OR
43.7206778,-123.0497994,14153500,cl01,49,43,Cottage Grove Lake Inflow (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,10.7,28,36,44,61,25,65,84,102,142,1,2010,20100301,OR
43.7929011,-122.9914656,14155500,cl01,25,255,Dorena Lake Inflow (12)                ,FEB-MAY VOLUME,bound_05_30_50_70_95,110,186,220,255,330,43,73,86,100,129,1,2010,20100301,OR
43.7929011,-122.9914656,14155500,cl01,47,131,Dorena Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,41,90,112,134,183,31,69,85,102,140,1,2010,20100301,OR
43.7929011,-122.9914656,14155500,cl01,49,122,Dorena Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,39,88,110,132,181,32,72,90,108,148,1,2010,20100301,OR
44.2679,-122.0497825,14158850,cl01,25,294,McKenzie R bl Trail Bridge (2)          ,FEB-MAY VOLUME,bound_10_30_50_70_90,220,250,270,290,320,75,85,92,99,109,1,2010,20100301,OR
44.2679,-122.0497825,14158850,cl01,47,266,McKenzie R bl Trail Bridge (2)          ,APR-JUL VOLUME,bound_10_30_50_70_90,175,205,225,245,275,66,77,85,92,103,1,2010,20100301,OR
44.2679,-122.0497825,14158850,cl01,49,404,McKenzie R bl Trail Bridge (2)          ,APR-SEP VOLUME,bound_10_30_50_70_90,255,290,315,340,375,63,72,78,84,93,1,2010,20100301,OR
44.1359581,-122.248391,14159500,cl01,25,285,Cougar Lake Inflow (12)                ,FEB-MAY VOLUME,bound_05_30_50_70_95,154,225,255,285,355,54,79,89,100,125,1,2010,20100301,OR
44.1359581,-122.248391,14159500,cl01,47,204,Cougar Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,106,154,176,198,245,52,75,86,97,120,1,2010,20100301,OR
44.1359581,-122.248391,14159500,cl01,49,230,Cougar Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,128,177,200,225,270,56,77,87,98,117,1,2010,20100301,OR
44.2,-122.25,14161500,cl01,17,61,Lookout Creek nr Blue River             ,JAN-JUL VOLUME,bound_05_30_50_70_95,22,41,49,57,76,36,67,80,93,125,1,2010,20100301,OR
44.2,-122.25,14161500,cl01,25,41.5,Lookout Creek nr Blue River             ,FEB-MAY VOLUME,bound_05_30_50_70_95,15.6,29,35,41,54,38,70,84,99,130,1,2010,20100301,OR
44.2,-122.25,14161500,cl01,47,23.3,Lookout Creek nr Blue River             ,APR-JUL VOLUME,bound_05_30_50_70_95,8.2,15.8,19.2,23,30,35,68,82,99,129,1,2010,20100301,OR
44.2,-122.25,14161500,cl01,49,25.1,Lookout Creek nr Blue River             ,APR-SEP VOLUME,bound_05_30_50_70_95,9.9,17.5,21,24,32,39,70,84,96,127,1,2010,20100301,OR
44.1623481,-122.3331192,14162200,cl01,25,163,Blue Lake Inflow (12)                  ,FEB-MAY VOLUME,bound_05_30_50_70_95,68,118,140,162,210,42,72,86,99,129,1,2010,20100301,OR
44.1623481,-122.3331192,14162200,cl01,47,85.5,Blue Lake Inflow (12)                  ,APR-JUL VOLUME,bound_05_30_50_70_95,32,59,71,83,110,37,69,83,97,129,1,2010,20100301,OR
44.1623481,-122.3331192,14162200,cl01,49,86,Blue Lake Inflow (12)                  ,APR-SEP VOLUME,bound_05_30_50_70_95,38,63,75,87,112,44,73,87,101,130,1,2010,20100301,OR
44.1248486,-122.47062,14162500,cl01,25,1295,McKenzie R nr Vida (12)                ,FEB-MAY VOLUME,bound_05_30_50_70_95,770,1040,1160,1280,1550,59,80,90,99,120,1,2010,20100301,OR
44.1248486,-122.47062,14162500,cl01,47,977,McKenzie R nr Vida (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,620,800,880,960,1140,63,82,90,98,117,1,2010,20100301,OR
44.1248486,-122.47062,14162500,cl01,49,1201,McKenzie R nr Vida (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,790,985,1080,1160,1360,66,82,90,97,113,1,2010,20100301,OR
44.0929031,-122.9573053,14165000,cl01,17,268,Mohawk R nr Springfield                 ,JAN-JUL VOLUME,bound_10_30_50_70_90,113,174,215,255,315,42,65,80,95,118,1,2010,20100301,OR
44.0929031,-122.9573053,14165000,cl01,47,79,Mohawk R nr Springfield                 ,APR-JUL VOLUME,bound_10_30_50_70_90,41,61,74,87,107,52,77,94,110,135,1,2010,20100301,OR
44.0929031,-122.9573053,14165000,cl01,49,84.2,Mohawk R nr Springfield                 ,APR-SEP VOLUME,bound_10_30_50_70_90,45,65,79,93,113,53,77,94,110,134,1,2010,20100301,OR
44.1234567,-123.2998172,14169000,cl01,25,180,Fern Ridge Lake Inflow (12)            ,FEB-MAY VOLUME,bound_05_30_50_70_95,51,128,163,198,275,28,71,91,110,153,1,2010,20100301,OR
44.1234567,-123.2998172,14169000,cl01,47,48.5,Fern Ridge Lake Inflow (12)            ,APR-JUL VOLUME,bound_05_30_50_70_95,10.1,31,40,49,70,21,64,82,101,144,1,2010,20100301,OR
44.1234567,-123.2998172,14169000,cl01,49,50,Fern Ridge Lake Inflow (12)            ,APR-SEP VOLUME,bound_05_30_50_70_95,12.4,31,40,49,68,25,62,80,98,136,1,2010,20100301,OR
44.7526219,-122.2984119,14181500,cl01,25,744,Detroit Lake Inflow (12)               ,FEB-MAY VOLUME,bound_05_30_50_70_95,425,595,670,745,915,57,80,90,100,123,1,2010,20100301,OR
44.7526219,-122.2984119,14181500,cl01,47,528,Detroit Lake Inflow (12)               ,APR-JUL VOLUME,bound_05_30_50_70_95,250,385,450,515,650,47,73,85,98,123,1,2010,20100301,OR
44.7526219,-122.2984119,14181500,cl01,49,616,Detroit Lake Inflow (12)               ,APR-SEP VOLUME,bound_05_30_50_70_95,310,455,520,585,730,50,74,84,95,119,1,2010,20100301,OR
44.7915108,-122.5789739,14182500,cl01,25,229,Little North Santiam R nr Mehama (1)    ,FEB-MAY VOLUME,bound_05_30_50_70_95,113,170,196,220,280,49,74,86,96,122,1,2010,20100301,OR
44.7915108,-122.5789739,14182500,cl01,47,133,Little North Santiam R nr Mehama (1)    ,APR-JUL VOLUME,bound_05_30_50_70_95,60,94,110,126,160,45,71,83,95,120,1,2010,20100301,OR
44.7915108,-122.5789739,14182500,cl01,49,143,Little North Santiam R nr Mehama (1)    ,APR-SEP VOLUME,bound_05_30_50_70_95,66,101,117,133,168,46,71,82,93,117,1,2010,20100301,OR
44.7887331,-122.6178633,14183000,cl01,47,732,North Santiam R at Mehama (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,455,615,690,765,925,62,84,94,105,126,1,2010,20100301,OR
44.7887331,-122.6178633,14183000,cl01,49,834,North Santiam R at Mehama (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,555,715,785,855,1010,67,86,94,103,121,1,2010,20100301,OR
44.54,-122.434722,14185900,cl01,25,214,Quartzville Ck nr Cascadia              ,FEB-MAY VOLUME,bound_10_30_50_70_90,109,146,170,194,230,51,68,79,91,107,1,2010,20100301,OR
44.54,-122.434722,14185900,cl01,47,114,Quartzville Ck nr Cascadia              ,APR-JUL VOLUME,bound_10_30_50_70_90,54,74,88,102,122,47,65,77,89,107,1,2010,20100301,OR
44.54,-122.434722,14185900,cl01,49,122,Quartzville Ck nr Cascadia              ,APR-SEP VOLUME,bound_10_30_50_70_90,59,79,93,107,127,48,65,76,88,104,1,2010,20100301,OR
44.4526244,-122.5456392,14186100,cl01,25,604,Green Peter Lake Inflow (12)           ,FEB-MAY VOLUME,bound_05_30_50_70_95,310,470,545,620,780,51,78,90,103,129,1,2010,20100301,OR
44.4526244,-122.5456392,14186100,cl01,47,327,Green Peter Lake Inflow (12)           ,APR-JUL VOLUME,bound_05_30_50_70_95,138,245,295,345,450,42,75,90,106,138,1,2010,20100301,OR
44.4526244,-122.5456392,14186100,cl01,49,354,Green Peter Lake Inflow (12)           ,APR-SEP VOLUME,bound_05_30_50_70_95,165,270,320,370,475,47,76,90,105,134,1,2010,20100301,OR
44.4165136,-122.6748067,14186600,cl01,25,878,Foster Lake Inflow (12)                ,FEB-MAY VOLUME,bound_05_30_50_70_95,475,705,810,915,1140,54,80,92,104,130,1,2010,20100301,OR
44.4165136,-122.6748067,14186600,cl01,47,490,Foster Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,205,370,445,520,685,42,76,91,106,140,1,2010,20100301,OR
44.4165136,-122.6748067,14186600,cl01,49,527,Foster Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,235,400,475,550,715,45,76,90,104,136,1,2010,20100301,OR
44.4984564,-122.8234214,14187500,cl01,47,549,South Santiam R at Waterloo (2)         ,APR-JUL VOLUME,bound_10_30_50_70_90,315,440,525,610,735,57,80,96,111,134,1,2010,20100301,OR
44.4984564,-122.8234214,14187500,cl01,49,587,South Santiam R at Waterloo (2)         ,APR-SEP VOLUME,bound_10_30_50_70_90,355,480,565,645,770,60,82,96,110,131,1,2010,20100301,OR
44.7120669,-122.7695322,14188800,cl01,17,233,Thomas Ck nr Scio                       ,JAN-JUL VOLUME,bound_10_30_50_70_90,136,177,205,235,275,58,76,88,101,118,1,2010,20100301,OR
44.9442864,-123.0428742,14191000,cl01,25,7837,Willamette R at Salem (12)             ,FEB-MAY VOLUME,bound_05_30_50_70_95,3820,6040,7050,8060,10300,49,77,90,103,131,1,2010,20100301,OR
44.9442864,-123.0428742,14191000,cl01,47,4347,Willamette R at Salem (12)             ,APR-JUL VOLUME,bound_05_30_50_70_95,2590,3590,4040,4490,5490,60,83,93,103,126,1,2010,20100301,OR
44.9442864,-123.0428742,14191000,cl01,49,4804,Willamette R at Salem (12)             ,APR-SEP VOLUME,bound_05_30_50_70_95,2940,3990,4460,4930,5980,61,83,93,103,124,1,2010,20100301,OR
45.4692797,-123.2001089,14202980,cl01,27,43,Scoggins Ck nr Gaston (2)               ,FEB-JUL VOLUME,bound_10_30_50_70_90,21,31,37,43,53,49,72,86,100,123,1,2010,20100301,OR
45.4692797,-123.2001089,14202980,cl01,47,12.9,Scoggins Ck nr Gaston (2)               ,APR-JUL VOLUME,bound_10_30_50_70_90,3.9,7.8,10.4,13,16.9,30,60,81,101,131,1,2010,20100301,OR
45.4692797,-123.2001089,14202980,cl01,49,13.6,Scoggins Ck nr Gaston (2)               ,APR-SEP VOLUME,bound_10_30_50_70_90,3.8,8.1,11,13.9,18.2,28,60,81,102,134,1,2010,20100301,OR
45.0712319,-121.9406344,14209000,cl01,47,130,Oak Grove fk above Power Intake         ,APR-JUL VOLUME,bound_10_30_50_70_90,80,97,108,119,136,62,75,83,92,105,1,2010,20100301,OR
45.0712319,-121.9406344,14209000,cl01,49,167,Oak Grove fk above Power Intake         ,APR-SEP VOLUME,bound_10_30_50_70_90,103,122,135,148,167,62,73,81,89,100,1,2010,20100301,OR
45.1248433,-122.0734136,14209500,cl01,47,474,Clackamas R ab Three Lynx (2)           ,APR-JUL VOLUME,bound_10_30_50_70_90,280,350,395,440,510,59,74,83,93,108,1,2010,20100301,OR
45.1248433,-122.0734136,14209500,cl01,49,562,Clackamas R ab Three Lynx (2)           ,APR-SEP VOLUME,bound_10_30_50_70_90,355,425,475,525,595,63,76,85,93,106,1,2010,20100301,OR
45.2998433,-122.3539747,14210000,cl01,47,640,Clackamas R at Estacada                 ,APR-JUL VOLUME,bound_10_30_50_70_90,400,500,565,630,730,62,78,88,98,114,1,2010,20100301,OR
45.2998433,-122.3539747,14210000,cl01,49,748,Clackamas R at Estacada                 ,APR-SEP VOLUME,bound_10_30_50_70_90,485,590,660,730,835,65,79,88,98,112,1,2010,20100301,OR
45.9517789,-122.56399,14220500,cl01,47,1031,Lewis R at Ariel (2)                    ,APR-JUL VOLUME,bound_10_30_50_70_90,720,880,990,1100,1260,70,85,96,107,122,1,2010,20100301,WA
45.9517789,-122.56399,14220500,cl01,49,1176,Lewis R at Ariel (2)                    ,APR-SEP VOLUME,bound_10_30_50_70_90,850,1010,1120,1240,1400,72,86,95,105,119,1,2010,20100301,WA
46.5103853,-122.6162239,14238000,cl01,47,1689,Cowlitz R bl Mayfield Dam (2)           ,APR-JUL VOLUME,bound_10_30_50_70_90,1120,1390,1570,1750,2020,66,82,93,104,120,1,2010,20100301,WA
46.5103853,-122.6162239,14238000,cl01,49,1922,Cowlitz R bl Mayfield Dam (2)           ,APR-SEP VOLUME,bound_10_30_50_70_90,1300,1590,1790,1990,2280,68,83,93,104,119,1,2010,20100301,WA
46.2748333,-122.9145586,14243000,cl01,47,2295,Cowlitz R at Castle Rock (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,1620,1920,2130,2340,2640,71,84,93,102,115,1,2010,20100301,WA
46.2748333,-122.9145586,14243000,cl01,49,2639,Cowlitz R at Castle Rock (2)            ,APR-SEP VOLUME,bound_10_30_50_70_90,1880,2220,2460,2700,3040,71,84,93,102,115,1,2010,20100301,WA
48.9846011,-119.6184097,12442500,cm01,47,1350,Similkameen R nr Nighthawk (1)          ,APR-JUL VOLUME,bound_05_30_50_70_95,740,1050,1190,1330,1640,55,78,88,99,121,1,2010,20100301,WA
48.9846011,-119.6184097,12442500,cm01,49,1450,Similkameen R nr Nighthawk (1)          ,APR-SEP VOLUME,bound_05_30_50_70_95,785,1120,1270,1420,1750,54,77,88,98,121,1,2010,20100301,WA
48.632375,-119.461723,12445000,cm01,47,1580,Okanogan R nr Tonasket (1)              ,APR-JUL VOLUME,bound_05_30_50_70_95,615,1130,1360,1590,2110,39,72,86,101,134,1,2010,20100301,WA
48.632375,-119.461723,12445000,cm01,49,1770,Okanogan R nr Tonasket (1)              ,APR-SEP VOLUME,bound_05_30_50_70_95,680,1260,1530,1800,2380,38,71,86,102,134,1,2010,20100301,WA
48.28138889,-119.7033333,12447200,cm01,47,1630,Okanogan R at Malott (1)                ,APR-JUL VOLUME,bound_05_30_50_70_95,640,1180,1420,1660,2200,39,72,87,102,135,1,2010,20100301,WA
48.28138889,-119.7033333,12447200,cm01,49,1830,Okanogan R at Malott (1)                ,APR-SEP VOLUME,bound_05_30_50_70_95,705,1310,1590,1870,2480,39,72,87,102,136,1,2010,20100301,WA
48.0773639,-119.9850722,12449950,cm01,47,910,Methow R nr Pateros                     ,APR-JUL VOLUME,bound_10_30_50_70_90,440,605,720,835,1000,48,66,79,92,110,1,2010,20100301,WA
48.0773639,-119.9850722,12449950,cm01,49,985,Methow R nr Pateros                     ,APR-SEP VOLUME,bound_10_30_50_70_90,485,660,780,895,1070,49,67,79,91,109,1,2010,20100301,WA
48.3295803,-120.6917669,12451000,cm01,47,700,Stehekin R at Stehekin                  ,APR-JUL VOLUME,bound_10_30_50_70_90,455,545,610,675,765,65,78,87,96,109,1,2010,20100301,WA
48.3295803,-120.6917669,12451000,cm01,49,830,Stehekin R at Stehekin                  ,APR-SEP VOLUME,bound_10_30_50_70_90,555,655,725,795,895,67,79,87,96,108,1,2010,20100301,WA
47.8345808,-120.0131253,12452500,cm01,47,1050,Chelan R at Chelan (2)                  ,APR-JUL VOLUME,bound_10_30_50_70_90,690,810,890,970,1090,66,77,85,92,104,1,2010,20100301,WA
47.8345808,-120.0131253,12452500,cm01,49,1190,Chelan R at Chelan (2)                  ,APR-SEP VOLUME,bound_10_30_50_70_90,770,915,1010,1110,1250,65,77,85,93,105,1,2010,20100301,WA
47.8184617,-120.4231439,12452800,cm01,47,215,Entiat R nr Ardenvoir                   ,APR-JUL VOLUME,bound_10_30_50_70_90,108,142,165,188,220,50,66,77,87,102,1,2010,20100301,WA
47.8184617,-120.4231439,12452800,cm01,49,240,Entiat R nr Ardenvoir                   ,APR-SEP VOLUME,bound_10_30_50_70_90,118,154,179,205,240,49,64,75,85,100,1,2010,20100301,WA
47.7628994,-120.6662039,12457000,cm01,47,1070,Wenatchee R at Plain                    ,APR-JUL VOLUME,bound_10_30_50_70_90,545,695,795,895,1040,51,65,74,84,97,1,2010,20100301,WA
47.7628994,-120.6662039,12457000,cm01,49,1180,Wenatchee R at Plain                    ,APR-SEP VOLUME,bound_10_30_50_70_90,585,750,860,970,1130,50,64,73,82,96,1,2010,20100301,WA
47.5409539,-120.7200872,12458000,cm01,47,310,Icicle Ck nr Leavenworth                ,APR-JUL VOLUME,bound_10_30_50_70_90,148,188,215,240,280,48,61,69,77,90,1,2010,20100301,WA
47.5409539,-120.7200872,12458000,cm01,49,340,Icicle Ck nr Leavenworth                ,APR-SEP VOLUME,bound_10_30_50_70_90,170,210,240,270,310,50,62,71,79,91,1,2010,20100301,WA
47.5831778,-120.613975,12459000,cm01,47,1480,Wenatchee R at Peshastin                ,APR-JUL VOLUME,bound_10_30_50_70_90,835,1030,1170,1310,1510,56,70,79,89,102,1,2010,20100301,WA
47.5831778,-120.613975,12459000,cm01,49,1630,Wenatchee R at Peshastin                ,APR-SEP VOLUME,bound_10_30_50_70_90,915,1140,1290,1440,1660,56,70,79,88,102,1,2010,20100301,WA
47.3323517,-120.0811708,12462600,cm01,49,69500,Columbia R bl Rock Island Dam (2)       ,APR-SEP VOLUME,bound_10_30_50_70_90,47000,56300,62700,69100,78400,68,81,90,99,113,1,2010,20100301,WA
47.3212242,-121.3362047,12474500,cm01,47,121,Keechelus Reservoir Inflow (2)          ,APR-JUL VOLUME,bound_10_30_50_70_90,62,85,100,115,138,51,70,83,95,114,1,2010,20100301,WA
47.3212242,-121.3362047,12474500,cm01,49,133,Keechelus Reservoir Inflow (2)          ,APR-SEP VOLUME,bound_10_30_50_70_90,72,95,111,127,150,54,71,83,95,113,1,2010,20100301,WA
47.2612261,-121.2034242,12476000,cm01,47,111,Kachess Reservoir Inflow (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,55,76,91,106,127,50,68,82,95,114,1,2010,20100301,WA
