lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
38.1861106,-105.4836125,07095000,ac01,67,8.8,GRAPE CK nr Westcliffe                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,2.9,5.7,8,10.8,15.5,33,65,91,123,176,6,2010,20100607,CO
38.1861106,-105.4836125,07095000,ac01,69,12.3,GRAPE CK nr Westcliffe                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,4.9,8.5,11.5,15,21,40,69,93,122,171,6,2010,20100607,CO
38.2716694,-104.718033,07099400,ac01,47,385,PUEBLO RESERVOIR Inflow (2)             ,APR-JUL VOLUME,bound_10_30_50_70_90,220,255,285,315,370,57,66,74,82,96,6,2010,20100607,CO
38.2716694,-104.718033,07099400,ac01,49,485,PUEBLO RESERVOIR Inflow (2)             ,APR-SEP VOLUME,bound_10_30_50_70_90,265,320,360,405,480,55,66,74,84,99,6,2010,20100607,CO
38.2716694,-104.718033,07099400,ac01,67,259,PUEBLO RESERVOIR Inflow (2)             ,JUN-JUL VOLUME,bound_10_30_50_70_90,107,145,174,205,260,41,56,67,79,100,6,2010,20100607,CO
38.2716694,-104.718033,07099400,ac01,69,360,PUEBLO RESERVOIR Inflow (2)             ,JUN-SEP VOLUME,bound_10_30_50_70_90,152,210,250,295,370,42,58,69,82,103,6,2010,20100607,CO
37.7277817,-105.351395,07111000,ac01,47,12.3,HUERFANO RIVER nr Redwing               ,APR-JUL VOLUME,bound_10_30_50_70_90,10,11.5,12.7,14,16.1,81,93,103,114,131,6,2010,20100607,CO
37.7277817,-105.351395,07111000,ac01,49,15.5,HUERFANO RIVER nr Redwing               ,APR-SEP VOLUME,bound_10_30_50_70_90,12.1,14.3,15.9,17.7,21,78,92,103,114,135,6,2010,20100607,CO
37.7277817,-105.351395,07111000,ac01,67,7.7,HUERFANO RIVER nr Redwing               ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.9,5.4,6.6,7.9,10,51,70,86,103,130,6,2010,20100607,CO
37.7277817,-105.351395,07111000,ac01,69,11,HUERFANO RIVER nr Redwing               ,JUN-SEP VOLUME,bound_10_30_50_70_90,6,8.2,9.8,11.6,14.5,55,75,89,105,132,6,2010,20100607,CO
37.4200128,-105.052778,07114000,ac01,47,11.3,CUCHARAS RIVER nr La Veta               ,APR-JUL VOLUME,bound_10_30_50_70_90,8.8,9.9,10.8,11.8,13.4,78,88,96,104,119,6,2010,20100607,CO
37.4200128,-105.052778,07114000,ac01,49,13,CUCHARAS RIVER nr La Veta               ,APR-SEP VOLUME,bound_10_30_50_70_90,10.1,11.5,12.5,13.6,15.4,78,88,96,105,118,6,2010,20100607,CO
37.4200128,-105.052778,07114000,ac01,67,6,CUCHARAS RIVER nr La Veta               ,JUN-JUL VOLUME,bound_10_30_50_70_90,2.8,3.9,4.8,5.8,7.4,47,65,80,97,123,6,2010,20100607,CO
37.4200128,-105.052778,07114000,ac01,69,7.8,CUCHARAS RIVER nr La Veta               ,JUN-SEP VOLUME,bound_10_30_50_70_90,4.1,5.5,6.5,7.6,9.4,53,71,83,97,121,6,2010,20100607,CO
37.1708522,-104.5091519,07124500,ac01,37,34,TRINIDAD LAKE Inflow (2)                ,MAR-JUL VOLUME,bound_10_30_50_70_90,30,34,37,41,47,88,100,109,121,138,6,2010,20100607,CO
37.1708522,-104.5091519,07124500,ac01,49,44,TRINIDAD LAKE Inflow (2)                ,APR-SEP VOLUME,bound_10_30_50_70_90,30,36,42,48,58,68,82,95,109,132,6,2010,20100607,CO
37.1708522,-104.5091519,07124500,ac01,67,19,TRINIDAD LAKE Inflow (2)                ,JUN-JUL VOLUME,bound_10_30_50_70_90,7.4,11.5,14.8,18.5,25,39,61,78,97,132,6,2010,20100607,CO
37.1708522,-104.5091519,07124500,ac01,69,31,TRINIDAD LAKE Inflow (2)                ,JUN-SEP VOLUME,bound_10_30_50_70_90,12.9,19.6,25,31,41,42,63,81,100,132,6,2010,20100607,CO
45.6553958,-121.5484072,14120000,cl01,67,82,Hood R At Tucker Bridge                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,58,66,72,78,86,71,80,88,95,105,6,2010,20100607,OR
45.6553958,-121.5484072,14120000,cl01,69,125,Hood R At Tucker Bridge                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,87,101,110,119,133,70,81,88,95,106,6,2010,20100607,OR
46.2648436,-121.245075,14107000,cl01,67,60,Klickitat R nr Glenwood                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,46,53,57,61,68,77,88,95,102,113,6,2010,20100607,WA
46.2648436,-121.245075,14107000,cl01,69,78,Klickitat R nr Glenwood                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,61,69,74,79,87,78,88,95,101,112,6,2010,20100607,WA
45.75,-121.2,14113000,cl01,67,180,Klickitat R nr Pitt                     ,JUN-JUL VOLUME,bound_10_30_50_70_90,159,177,189,200,220,88,98,105,111,122,6,2010,20100607,WA
45.75,-121.2,14113000,cl01,69,280,Klickitat R nr Pitt                     ,JUN-SEP VOLUME,bound_10_30_50_70_90,250,280,295,310,340,89,100,105,111,121,6,2010,20100607,WA
45.3987308,-122.1284178,14137000,cl01,67,109,Sandy R nr Marmot                       ,JUN-JUL VOLUME,bound_10_30_50_70_90,95,108,116,124,137,87,99,106,114,126,6,2010,20100607,OR
45.3987308,-122.1284178,14137000,cl01,69,159,Sandy R nr Marmot                       ,JUN-SEP VOLUME,bound_10_30_50_70_90,140,157,169,181,198,88,99,106,114,125,6,2010,20100607,OR
43.7220678,-122.4386589,14145500,cl01,69,132,Hills Creek Reservoir Inflow (12)      ,JUN-SEP VOLUME,bound_05_30_50_70_95,123,146,156,166,189,93,111,118,126,143,6,2010,20100607,OR
43.8012353,-122.5608878,14148000,cl01,67,220,MF Willamette bl NF (12)               ,JUN-JUL VOLUME,bound_05_30_50_70_95,200,245,265,285,330,91,111,120,130,150,6,2010,20100607,OR
43.8012353,-122.5608878,14148000,cl01,69,320,MF Willamette bl NF (12)               ,JUN-SEP VOLUME,bound_05_30_50_70_95,305,360,385,410,465,95,112,120,128,145,6,2010,20100607,OR
43.9456814,-122.8372967,14150000,cl01,69,340,Lookout Point Lake Inflow (12)         ,JUN-SEP VOLUME,bound_05_30_50_70_95,300,370,400,430,500,88,109,118,126,147,6,2010,20100607,OR
43.9442931,-122.7747939,14151000,cl01,69,29,Fall Creek Lake Inflow (12)            ,JUN-SEP VOLUME,bound_05_30_50_70_95,13.5,25,30,35,47,47,86,103,121,162,6,2010,20100607,OR
43.7206778,-123.0497994,14153500,cl01,69,10,Cottage Grove Lake Inflow (12)         ,JUN-SEP VOLUME,bound_05_30_50_70_95,4.7,9,11,13,17.3,47,90,110,130,173,6,2010,20100607,OR
43.7929011,-122.9914656,14155500,cl01,69,31,Dorena Lake Inflow (12)                ,JUN-SEP VOLUME,bound_05_30_50_70_95,6.9,26,35,44,63,22,84,113,142,203,6,2010,20100607,OR
44.2679,-122.0497825,14158850,cl01,67,115,McKenzie R bl Trail Bridge (2)          ,JUN-JUL VOLUME,bound_10_30_50_70_90,87,97,104,111,121,76,84,90,97,105,6,2010,20100607,OR
44.2679,-122.0497825,14158850,cl01,69,200,McKenzie R bl Trail Bridge (2)          ,JUN-SEP VOLUME,bound_10_30_50_70_90,155,170,180,190,205,78,85,90,95,102,6,2010,20100607,OR
44.1359581,-122.248391,14159500,cl01,67,64,Cougar Lake Inflow (12)                ,JUN-JUL VOLUME,bound_05_30_50_70_95,40,54,60,66,80,62,84,94,103,125,6,2010,20100607,OR
44.1359581,-122.248391,14159500,cl01,69,89,Cougar Lake Inflow (12)                ,JUN-SEP VOLUME,bound_05_30_50_70_95,60,76,83,90,106,67,85,93,101,119,6,2010,20100607,OR
44.2,-122.25,14161500,cl01,69,-99.9,Lookout Creek nr Blue River             ,JUN-SEP VOLUME,bound_05_30_50_70_95,2.33,4.85,6,7.15,9.67,-99.9,-99.9,-99.9,-99.9,-99.9,6,2010,20100607,OR
44.1623481,-122.3331192,14162200,cl01,69,19.1,Blue Lake Inflow (12)                  ,JUN-SEP VOLUME,bound_05_30_50_70_95,2.7,12.6,17.1,22,32,14,66,90,115,168,6,2010,20100607,OR
44.1248486,-122.47062,14162500,cl01,69,584,McKenzie R nr Vida (12)                ,JUN-SEP VOLUME,bound_05_30_50_70_95,540,620,655,690,770,92,106,112,118,132,6,2010,20100607,OR
44.7526219,-122.2984119,14181500,cl01,67,179,Detroit Lake Inflow (12)               ,JUN-JUL VOLUME,bound_05_30_50_70_95,86,136,158,180,230,48,76,88,101,128,6,2010,20100607,OR
44.7526219,-122.2984119,14181500,cl01,69,268,Detroit Lake Inflow (12)               ,JUN-SEP VOLUME,bound_05_30_50_70_95,148,210,235,260,320,55,78,88,97,119,6,2010,20100607,OR
44.7915108,-122.5789739,14182500,cl01,69,44,Little North Santiam R nr Mehama (1)    ,JUN-SEP VOLUME,bound_05_30_50_70_95,6.2,28,38,48,70,14,64,86,109,159,6,2010,20100607,OR
44.7887331,-122.6178633,14183000,cl01,69,336,North Santiam R at Mehama (12)         ,JUN-SEP VOLUME,bound_05_30_50_70_95,150,245,290,335,430,45,73,86,100,128,6,2010,20100607,OR
44.4526244,-122.5456392,14186100,cl01,69,105,Green Peter Lake Inflow (12)           ,JUN-SEP VOLUME,bound_05_30_50_70_95,29,73,93,113,157,28,70,89,108,150,6,2010,20100607,OR
44.4165136,-122.6748067,14186600,cl01,69,156,Foster Lake Inflow (12)                ,JUN-SEP VOLUME,bound_05_30_50_70_95,97,127,140,153,183,62,81,90,98,117,6,2010,20100607,OR
44.4984564,-122.8234214,14187500,cl01,67,130,South Santiam R at Waterloo (2)         ,JUN-JUL VOLUME,bound_10_30_50_70_90,105,117,125,133,145,81,90,96,102,112,6,2010,20100607,OR
44.4984564,-122.8234214,14187500,cl01,69,169,South Santiam R at Waterloo (2)         ,JUN-SEP VOLUME,bound_10_30_50_70_90,135,150,161,172,187,80,89,95,102,111,6,2010,20100607,OR
44.7120669,-122.7695322,14188800,cl01,67,17.2,Thomas Ck nr Scio                       ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.6,12.7,21,29,41,3,74,122,169,238,6,2010,20100607,OR
45.4692797,-123.2001089,14202980,cl01,67,1.74,Scoggins Ck nr Gaston (2)               ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.84,1.53,2,2.5,3.2,48,88,115,144,184,6,2010,20100607,OR
45.0712319,-121.9406344,14209000,cl01,67,50,Oak Grove fk above Power Intake         ,JUN-JUL VOLUME,bound_10_30_50_70_90,36,42,46,50,56,72,84,92,100,112,6,2010,20100607,OR
45.0712319,-121.9406344,14209000,cl01,69,87,Oak Grove fk above Power Intake         ,JUN-SEP VOLUME,bound_10_30_50_70_90,64,74,80,86,96,74,85,92,99,110,6,2010,20100607,OR
45.1248433,-122.0734136,14209500,cl01,67,158,Clackamas R ab Three Lynx (2)           ,JUN-JUL VOLUME,bound_10_30_50_70_90,98,126,145,164,192,62,80,92,104,122,6,2010,20100607,OR
45.1248433,-122.0734136,14209500,cl01,69,246,Clackamas R ab Three Lynx (2)           ,JUN-SEP VOLUME,bound_10_30_50_70_90,173,205,225,245,275,70,83,91,100,112,6,2010,20100607,OR
45.2998433,-122.3539747,14210000,cl01,67,210,Clackamas R at Estacada                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,111,160,193,225,275,53,76,92,107,131,6,2010,20100607,OR
45.2998433,-122.3539747,14210000,cl01,69,318,Clackamas R at Estacada                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,205,260,295,330,385,64,82,93,104,121,6,2010,20100607,OR
45.9517789,-122.56399,14220500,cl01,67,338,Lewis R at Ariel (2)                    ,JUN-JUL VOLUME,bound_10_30_50_70_90,270,310,340,370,410,80,92,101,109,121,6,2010,20100607,WA
45.9517789,-122.56399,14220500,cl01,69,483,Lewis R at Ariel (2)                    ,JUN-SEP VOLUME,bound_10_30_50_70_90,360,435,485,535,610,75,90,100,111,126,6,2010,20100607,WA
46.5103853,-122.6162239,14238000,cl01,67,-99.9,Cowlitz R bl Mayfield Dam (2)           ,JUN-JUL VOLUME,bound_10_30_50_70_90,490,595,665,735,840,-99.9,-99.9,-99.9,-99.9,-99.9,6,2010,20100607,WA
46.5103853,-122.6162239,14238000,cl01,69,938,Cowlitz R bl Mayfield Dam (2)           ,JUN-SEP VOLUME,bound_10_30_50_70_90,675,795,880,965,1080,72,85,94,103,115,6,2010,20100607,WA
46.2748333,-122.9145586,14243000,cl01,67,-99.9,Cowlitz R at Castle Rock (2)            ,JUN-JUL VOLUME,bound_10_30_50_70_90,745,835,900,965,1060,-99.9,-99.9,-99.9,-99.9,-99.9,6,2010,20100607,WA
46.2748333,-122.9145586,14243000,cl01,69,1259,Cowlitz R at Castle Rock (2)            ,JUN-SEP VOLUME,bound_10_30_50_70_90,1070,1170,1240,1310,1410,85,93,98,104,112,6,2010,20100607,WA
48.9846011,-119.6184097,12442500,cm01,67,735,Similkameen R nr Nighthawk (1)          ,JUN-JUL VOLUME,bound_05_30_50_70_95,370,480,530,580,690,50,65,72,79,94,6,2010,20100607,WA
48.9846011,-119.6184097,12442500,cm01,69,835,Similkameen R nr Nighthawk (1)          ,JUN-SEP VOLUME,bound_05_30_50_70_95,390,540,605,670,820,47,65,72,80,98,6,2010,20100607,WA
48.632375,-119.461723,12445000,cm01,67,860,Okanogan R nr Tonasket (1)              ,JUN-JUL VOLUME,bound_05_30_50_70_95,240,435,525,615,810,28,51,61,72,94,6,2010,20100607,WA
48.632375,-119.461723,12445000,cm01,69,1050,Okanogan R nr Tonasket (1)              ,JUN-SEP VOLUME,bound_05_30_50_70_95,290,530,640,750,990,28,50,61,71,94,6,2010,20100607,WA
48.28138889,-119.7033333,12447200,cm01,67,895,Okanogan R at Malott (1)                ,JUN-JUL VOLUME,bound_05_30_50_70_95,240,450,545,640,850,27,50,61,72,95,6,2010,20100607,WA
48.28138889,-119.7033333,12447200,cm01,69,1090,Okanogan R at Malott (1)                ,JUN-SEP VOLUME,bound_05_30_50_70_95,305,555,670,785,1040,28,51,61,72,95,6,2010,20100607,WA
48.0773639,-119.9850722,12449950,cm01,67,490,Methow R nr Pateros                     ,JUN-JUL VOLUME,bound_10_30_50_70_90,280,325,355,385,430,57,66,72,79,88,6,2010,20100607,WA
48.0773639,-119.9850722,12449950,cm01,69,560,Methow R nr Pateros                     ,JUN-SEP VOLUME,bound_10_30_50_70_90,315,370,405,440,495,56,66,72,79,88,6,2010,20100607,WA
48.3295803,-120.6917669,12451000,cm01,67,410,Stehekin R at Stehekin                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,240,285,315,345,390,59,70,77,84,95,6,2010,20100607,WA
48.3295803,-120.6917669,12451000,cm01,69,535,Stehekin R at Stehekin                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,335,380,410,440,485,63,71,77,82,91,6,2010,20100607,WA
47.8345808,-120.0131253,12452500,cm01,67,590,Chelan R at Chelan (2)                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,460,495,520,545,580,78,84,88,92,98,6,2010,20100607,WA
47.8345808,-120.0131253,12452500,cm01,69,730,Chelan R at Chelan (2)                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,575,615,640,665,705,79,84,88,91,97,6,2010,20100607,WA
47.8184617,-120.4231439,12452800,cm01,67,127,Entiat R nr Ardenvoir                   ,JUN-JUL VOLUME,bound_10_30_50_70_90,86,95,102,109,118,68,75,80,86,93,6,2010,20100607,WA
47.8184617,-120.4231439,12452800,cm01,69,149,Entiat R nr Ardenvoir                   ,JUN-SEP VOLUME,bound_10_30_50_70_90,98,111,119,127,140,66,74,80,85,94,6,2010,20100607,WA
47.7628994,-120.6662039,12457000,cm01,67,570,Wenatchee R at Plain                    ,JUN-JUL VOLUME,bound_10_30_50_70_90,350,405,440,475,530,61,71,77,83,93,6,2010,20100607,WA
47.7628994,-120.6662039,12457000,cm01,69,690,Wenatchee R at Plain                    ,JUN-SEP VOLUME,bound_10_30_50_70_90,430,490,530,570,630,62,71,77,83,91,6,2010,20100607,WA
47.5409539,-120.7200872,12458000,cm01,67,166,Icicle Ck nr Leavenworth                ,JUN-JUL VOLUME,bound_10_30_50_70_90,82,100,112,124,142,49,60,67,75,86,6,2010,20100607,WA
47.5409539,-120.7200872,12458000,cm01,69,195,Icicle Ck nr Leavenworth                ,JUN-SEP VOLUME,bound_10_30_50_70_90,95,117,131,145,167,49,60,67,74,86,6,2010,20100607,WA
47.5831778,-120.613975,12459000,cm01,67,785,Wenatchee R at Peshastin                ,JUN-JUL VOLUME,bound_10_30_50_70_90,455,530,580,630,705,58,68,74,80,90,6,2010,20100607,WA
47.5831778,-120.613975,12459000,cm01,69,935,Wenatchee R at Peshastin                ,JUN-SEP VOLUME,bound_10_30_50_70_90,545,630,690,750,835,58,67,74,80,89,6,2010,20100607,WA
47.3212242,-121.3362047,12474500,cm01,67,47,Keechelus Reservoir Inflow (2)          ,JUN-JUL VOLUME,bound_10_30_50_70_90,25,31,35,39,45,53,66,74,83,96,6,2010,20100607,WA
47.3212242,-121.3362047,12474500,cm01,69,59,Keechelus Reservoir Inflow (2)          ,JUN-SEP VOLUME,bound_10_30_50_70_90,31,39,44,49,57,53,66,75,83,97,6,2010,20100607,WA
47.2612261,-121.2034242,12476000,cm01,67,43,Kachess Reservoir Inflow (2)            ,JUN-JUL VOLUME,bound_10_30_50_70_90,25,28,31,34,37,58,65,72,79,86,6,2010,20100607,WA
47.2612261,-121.2034242,12476000,cm01,69,51,Kachess Reservoir Inflow (2)            ,JUN-SEP VOLUME,bound_10_30_50_70_90,29,34,37,40,45,57,67,73,78,88,6,2010,20100607,WA
47.2445622,-121.0678642,12479000,cm01,67,192,Cle Elum Lake Inflow (2)                ,JUN-JUL VOLUME,bound_10_30_50_70_90,98,127,147,167,196,51,66,77,87,102,6,2010,20100607,WA
47.2445622,-121.0678642,12479000,cm01,69,230,Cle Elum Lake Inflow (2)                ,JUN-SEP VOLUME,bound_10_30_50_70_90,116,152,176,200,235,50,66,77,87,102,6,2010,20100607,WA
47.1928975,-120.9498047,12479500,cm01,67,340,Yakima R at Cle Elum (2)                ,JUN-JUL VOLUME,bound_10_30_50_70_90,161,215,250,285,340,47,63,74,84,100,6,2010,20100607,WA
47.1928975,-120.9498047,12479500,cm01,69,420,Yakima R at Cle Elum (2)                ,JUN-SEP VOLUME,bound_10_30_50_70_90,193,265,310,355,425,46,63,74,85,101,6,2010,20100607,WA
47.2465092,-120.8611925,12480000,cm01,67,37,Teanaway R bl Forks nr Cle Elum         ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.6,14,21,28,38,10,38,57,76,103,6,2010,20100607,WA
47.2465092,-120.8611925,12480000,cm01,69,40,Teanaway R bl Forks nr Cle Elum         ,JUN-SEP VOLUME,bound_10_30_50_70_90,5.5,15.9,23,30,41,14,40,58,75,102,6,2010,20100607,WA
46.8726139,-121.292586,12488000,cm01,67,61,Bumping Lake Inflow (2)                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,50,57,62,67,74,82,93,102,110,121,6,2010,20100607,WA
46.8726139,-121.292586,12488000,cm01,69,72,Bumping Lake Inflow (2)                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,61,68,73,78,85,85,94,101,108,118,6,2010,20100607,WA
46.9776161,-121.168696,12488500,cm01,67,54,American R nr Nile                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,48,55,59,63,70,89,102,109,117,130,6,2010,20100607,WA
46.9776161,-121.168696,12488500,cm01,69,63,American R nr Nile                      ,JUN-SEP VOLUME,bound_10_30_50_70_90,55,63,68,73,81,87,100,108,116,129,6,2010,20100607,WA
46.6626175,-121.1248017,12491500,cm01,67,105,Rimrock Lake Inflow (2)                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,84,93,100,107,116,80,89,95,102,110,6,2010,20100607,WA
46.6626175,-121.1248017,12491500,cm01,69,144,Rimrock Lake Inflow (2)                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,119,129,136,143,153,83,90,94,99,106,6,2010,20100607,WA
46.7454017,-120.76924,12494000,cm01,67,315,Naches R nr Naches (2)                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,265,305,330,355,395,84,97,105,113,125,6,2010,20100607,WA
46.7454017,-120.76924,12494000,cm01,69,375,Naches R nr Naches (2)                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,320,365,395,425,470,85,97,105,113,125,6,2010,20100607,WA
46.53596,-120.4734,12502500,cm01,67,10.7,Ahtanum Ck at Union Gap                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,8.3,10.4,11.8,13.2,15.3,78,97,110,123,143,6,2010,20100607,WA
46.53596,-120.4734,12502500,cm01,69,12.8,Ahtanum Ck at Union Gap                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,10.3,12.6,14.1,15.6,17.9,80,98,110,122,140,6,2010,20100607,WA
46.4970717,-120.4428397,12505001,cm01,67,710,Yakima R nr Parker (2)                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,500,575,625,675,750,70,81,88,95,106,6,2010,20100607,WA
46.4970717,-120.4428397,12505001,cm01,69,900,Yakima R nr Parker (2)                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,640,730,790,850,940,71,81,88,94,104,6,2010,20100607,WA
45.8298572,-118.1699503,14010000,cm01,67,19.2,SF Walla Walla R nr Milton-Freewater    ,JUN-JUL VOLUME,bound_10_30_50_70_90,10.4,13.4,15.4,17.4,20,54,70,80,91,104,6,2010,20100607,OR
45.8298572,-118.1699503,14010000,cm01,69,33,SF Walla Walla R nr Milton-Freewater    ,JUN-SEP VOLUME,bound_10_30_50_70_90,19.5,23,26,29,32,59,70,79,88,97,6,2010,20100607,OR
46.00805556,-118.1175,14013000,cm01,67,6.76,Mill Ck nr Walla Walla                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.2,4.5,5.4,6.3,7.6,47,67,80,93,112,6,2010,20100607,WA
46.00805556,-118.1175,14013000,cm01,69,10.4,Mill Ck nr Walla Walla                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,5.9,7.4,8.4,9.4,10.9,57,71,81,90,105,6,2010,20100607,WA
45.7195767,-118.3232914,14020000,cm01,67,14.4,Umatilla R ab Meacham Ck nr Gibbon      ,JUN-JUL VOLUME,bound_10_30_50_70_90,6.2,9.5,11.7,13.9,17.2,43,66,81,97,119,6,2010,20100607,OR
45.7195767,-118.3232914,14020000,cm01,69,20,Umatilla R ab Meacham Ck nr Gibbon      ,JUN-SEP VOLUME,bound_10_30_50_70_90,10.4,13.9,16.2,18.5,22,52,70,81,92,110,6,2010,20100607,OR
45.672075,-118.7927636,14021000,cm01,67,23,Umatilla R at Pendleton                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.1,12.2,18.3,24,33,13,53,80,104,143,6,2010,20100607,OR
45.672075,-118.7927636,14021000,cm01,69,29,Umatilla R at Pendleton                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,7.4,16.7,23,29,39,26,58,79,100,134,6,2010,20100607,OR
45.5490186,-118.7744269,14022500,cm01,69,3.2,McKay Ck nr Pilot Rock                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,0.47,2.3,3.5,4.7,6.5,15,72,109,147,203,6,2010,20100607,OR
45.5442903,-119.3122394,14032000,cm01,67,1.65,Butter Ck nr Pine City                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.62,1.16,1.53,1.9,2.4,38,70,93,115,145,6,2010,20100607,OR
45.5442903,-119.3122394,14032000,cm01,69,2.08,Butter Ck nr Pine City                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,0.94,1.57,2,2.4,3.1,45,75,96,115,149,6,2010,20100607,OR
45.34068289,-119.5158544,14034470,cm01,67,1.5,Willow Ck ab Willow Ck Lake nr Heppner  ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.18,0.79,1.2,1.61,2.2,12,53,80,107,147,6,2010,20100607,OR
45.2612428,-119.6239108,14034800,cm01,67,1.49,Rhea Ck nr Heppner                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.36,1.03,1.48,1.93,2.6,24,69,99,130,174,6,2010,20100607,OR
44.3415481,-118.65661,14037500,cm01,67,4.53,Strawberry Ck nr Prairie City           ,JUN-JUL VOLUME,bound_10_30_50_70_90,2.1,3.1,3.8,4.5,5.5,46,68,84,99,121,6,2010,20100607,OR
44.3415481,-118.65661,14037500,cm01,69,5.22,Strawberry Ck nr Prairie City           ,JUN-SEP VOLUME,bound_10_30_50_70_90,2.5,3.6,4.3,5,6.1,48,69,82,96,117,6,2010,20100607,OR
44.53486,-120.030278,14040600,cm01,67,0.91,Mountain Ck nr Mitchell                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.12,0.42,0.63,0.84,1.14,13,46,69,92,125,6,2010,20100607,OR
