lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
38.7336075,-106.1600183,07091000,ac01,47,23,Chalk Ck At Nathrop                     ,APR-JUL VOLUME,bound_10_30_50_70_90,10.8,14.7,18,21,27,47,64,78,91,117,5,2006,20060608,CO
38.7336075,-106.1600183,07091000,ac01,49,27,Chalk Ck At Nathrop                     ,APR-SEP VOLUME,bound_10_30_50_70_90,13.5,18.6,23,27,34,50,69,85,100,126,5,2006,20060608,CO
38.7336075,-106.1600183,07091000,ac01,57,22,Chalk Ck At Nathrop                     ,MAY-JUL VOLUME,bound_10_30_50_70_90,10.5,14.8,17.9,21,27,48,67,81,95,123,5,2006,20060608,CO
38.7336075,-106.1600183,07091000,ac01,59,27,Chalk Ck At Nathrop                     ,MAY-SEP VOLUME,bound_10_30_50_70_90,13.8,19,23,27,34,51,70,85,100,126,5,2006,20060608,CO
38.5458306,-106.0105692,07091500,ac01,47,255,Arkansas River At Salida (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,186,220,240,265,305,73,86,94,104,120,5,2006,20060608,CO
38.5458306,-106.0105692,07091500,ac01,49,310,Arkansas River At Salida (2)            ,APR-SEP VOLUME,bound_10_30_50_70_90,225,270,300,330,380,73,87,97,106,123,5,2006,20060608,CO
38.5458306,-106.0105692,07091500,ac01,57,240,Arkansas River At Salida (2)            ,MAY-JUL VOLUME,bound_10_30_50_70_90,170,200,225,250,285,71,83,94,104,119,5,2006,20060608,CO
38.5458306,-106.0105692,07091500,ac01,59,300,Arkansas River At Salida (2)            ,MAY-SEP VOLUME,bound_10_30_50_70_90,210,250,285,315,365,70,83,95,105,122,5,2006,20060608,CO
38.1861106,-105.4836125,07095000,ac01,47,16.1,Grape Creek Near Westcliffe             ,APR-JUL VOLUME,bound_10_30_50_70_90,1.13,3.1,5.2,7.9,13.2,7,19,32,49,82,5,2006,20060608,CO
38.1861106,-105.4836125,07095000,ac01,49,19.6,Grape Creek Near Westcliffe             ,APR-SEP VOLUME,bound_10_30_50_70_90,3.3,6.7,9.7,13.3,19.8,17,34,49,68,101,5,2006,20060608,CO
38.1861106,-105.4836125,07095000,ac01,57,13,Grape Creek Near Westcliffe             ,MAY-JUL VOLUME,bound_10_30_50_70_90,0.52,2.3,4.5,7.3,12.5,4,18,35,56,96,5,2006,20060608,CO
38.1861106,-105.4836125,07095000,ac01,59,16.5,Grape Creek Near Westcliffe             ,MAY-SEP VOLUME,bound_10_30_50_70_90,2.63,5.96,9,12.7,19.2,16,36,55,77,116,5,2006,20060608,CO
38.2716694,-104.718033,07099400,ac01,47,385,Pueblo Reservoir Inflow (2)             ,APR-JUL VOLUME,bound_10_30_50_70_90,210,265,315,365,445,55,69,82,95,116,5,2006,20060608,CO
38.2716694,-104.718033,07099400,ac01,57,350,Pueblo Reservoir Inflow (2)             ,MAY-JUL VOLUME,bound_10_30_50_70_90,187,248,295,345,427,53,71,84,99,122,5,2006,20060608,CO
38.2716694,-104.718033,07099400,ac01,49,485,Pueblo Reservoir Inflow (2)             ,APR-SEP VOLUME,bound_10_30_50_70_90,275,355,415,475,575,57,73,86,98,119,5,2006,20060608,CO
38.2716694,-104.718033,07099400,ac01,59,450,Pueblo Reservoir Inflow (2)             ,MAY-SEP VOLUME,bound_10_30_50_70_90,258,336,395,458,561,57,75,88,102,125,5,2006,20060608,CO
37.4200128,-105.052778,07114000,ac01,47,11.3,Cucharas River At Boyd Ranch Nr La Veta ,APR-JUL VOLUME,bound_10_30_50_70_90,1.81,2.4,2.8,3.7,5.2,16,21,25,33,46,5,2006,20060608,CO
37.4200128,-105.052778,07114000,ac01,49,13,Cucharas River At Boyd Ranch Nr La Veta ,APR-SEP VOLUME,bound_10_30_50_70_90,2.5,3.4,4,5.1,6.9,19,26,31,39,53,5,2006,20060608,CO
37.4200128,-105.052778,07114000,ac01,57,9.9,Cucharas River At Boyd Ranch Nr La Veta ,MAY-JUL VOLUME,bound_10_30_50_70_90,0.99,1.48,2,2.9,4.4,10,15,20,29,44,5,2006,20060608,CO
37.4200128,-105.052778,07114000,ac01,59,11.7,Cucharas River At Boyd Ranch Nr La Veta ,MAY-SEP VOLUME,bound_10_30_50_70_90,1.75,2.6,3.2,4.2,6.1,15,22,27,36,52,5,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,47,12.3,Huerfano River Near Redwing             ,APR-JUL VOLUME,bound_10_30_50_70_90,5,5.3,5.7,6.6,8,41,43,46,54,65,5,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,49,15.5,Huerfano River Near Redwing             ,APR-SEP VOLUME,bound_10_30_50_70_90,6.7,7,7.2,8.4,10.2,43,45,46,54,66,5,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,57,11.2,Huerfano River Near Redwing             ,MAY-JUL VOLUME,bound_10_30_50_70_90,4,4.3,4.7,5.5,6.9,36,38,42,49,62,5,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,59,14.5,Huerfano River Near Redwing             ,MAY-SEP VOLUME,bound_10_30_50_70_90,5.7,5.9,6.2,7.3,9.1,39,41,43,50,63,5,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,37,34,Trinidad Lake Inflow                    ,MAR-JUL VOLUME,bound_10_30_50_70_90,4.8,6.8,10,13.9,21,14,20,29,41,62,5,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,49,44,Trinidad Lake Inflow                    ,APR-SEP VOLUME,bound_10_30_50_70_90,9.7,11.9,17,23,34,22,27,39,52,77,5,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,57,28.5,Trinidad Lake Inflow                    ,MAY-JUL VOLUME,bound_10_30_50_70_90,3.1,5.1,8.1,12,18.8,11,18,28,42,66,5,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,59,40,Trinidad Lake Inflow                    ,MAY-SEP VOLUME,bound_10_30_50_70_90,8.4,11.2,16,22,33,21,28,40,55,82,5,2006,20060608,CO
36.6805883,-104.7861069,07203000,ac01,36,7,Vermejo River nr Dawson                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,1.05,1.4,2,3,5,15,20,29,43,71,5,2006,20060608,NM
36.6805883,-104.7861069,07203000,ac01,56,5.5,Vermejo River nr Dawson                 ,MAY-JUN VOLUME,bound_10_30_50_70_90,0.28,0.61,1.2,2.2,4.1,5,11,22,40,75,5,2006,20060608,NM
36.5319769,-105.2291733,07206000,ac01,36,11.7,Eagle Nest Reservoir Inflow             ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.47,0.58,1.1,1.87,3.7,4,5,9,16,32,5,2006,20060608,NM
