lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
37.7277817,-105.351395,07111000,ac01,47,12.3,Huerfano River Near Redwing             ,APR-JUL VOLUME,bound_10_30_50_70_90,4.1,4.9,6.1,8.04,11.4,33,40,50,65,93,3,2006,20060505,CO
37.7277817,-105.351395,07111000,ac01,49,15.5,Huerfano River Near Redwing             ,APR-SEP VOLUME,bound_10_30_50_70_90,6.5,7,8,10.3,14.3,42,45,52,66,92,3,2006,20060505,CO
37.1708522,-104.5091519,07124500,ac01,37,34,Trinidad Lake Inflow                    ,MAR-JUL VOLUME,bound_10_30_50_70_90,3.7,5.69,11,18,32,11,17,32,53,94,3,2006,20060505,CO
37.1708522,-104.5091519,07124500,ac01,49,44,Trinidad Lake Inflow                    ,APR-SEP VOLUME,bound_10_30_50_70_90,7.9,13.6,22,32,52,18,31,50,73,118,3,2006,20060505,CO
36.6805883,-104.7861069,07203000,ac01,36,7,Vermejo River nr Dawson                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.49,0.81,2,3.72,7.21,7,12,29,53,103,3,2006,20060505,NM
36.5319769,-105.2291733,07206000,ac01,36,11.7,Eagle Nest Reservoir Inflow             ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.47,0.99,2.2,3.89,7.24,4,8,19,33,62,3,2006,20060505,NM
36.5197578,-104.9788914,07207000,ac01,36,15.9,Cimarron River Nr Cimarron (2)          ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.32,1.15,2.8,5.18,9.99,2,7,18,33,63,3,2006,20060505,NM
36.5736458,-104.9466678,07207500,ac01,36,6.7,Ponil Creek nr Cimarron                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.4,0.67,1.4,2.88,6.03,6,10,21,43,90,3,2006,20060505,NM
36.3722583,-104.9700025,07208500,ac01,36,7.1,Rayado Ck at Sauble Ranch nr Cimarron   ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.57,1.06,1.42,2.54,4.76,8,15,20,36,67,3,2006,20060505,NM
35.8908731,-105.1636194,07216500,ac01,36,14.6,Mora River nr Golondrinas (2)           ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.29,0.85,2.7,5.59,11.7,2,6,18,38,80,3,2006,20060505,NM
35.4078,-104.1691,07223500,ac01,36,71,Conchas Reservoir Inflow (2)            ,MAR-JUN VOLUME,bound_10_30_50_70_90,3.5,10.6,21,43,71,5,15,30,61,100,3,2006,20060505,NM
58.3068953,-134.388436,15049900,ak01,47,33,GOLD CREEK near Juneau                  ,APR-JUL VOLUME,bound_10_30_50_70_90,18.8,23,25,28,32,57,70,76,85,97,3,2006,20060505,AK
62.5203919,-145.5330153,15200280,ak01,47,475,GULKANA RIVER at Sourdough              ,APR-JUL VOLUME,bound_10_30_50_70_90,230,320,390,470,615,48,67,82,99,129,3,2006,20060505,AK
60.4921928,-149.8099203,15258000,ak01,47,925,KENAI RIVER at Cooper Landing           ,APR-JUL VOLUME,bound_10_30_50_70_90,740,805,855,905,990,80,87,92,98,107,3,2006,20060505,AK
61.2250061,-149.6372008,15276000,ak01,47,58,SHIP CREEK near Anchorage               ,APR-JUL VOLUME,bound_10_30_50_70_90,37,45,51,58,69,64,78,88,100,119,3,2006,20060505,AK
61.7097433,-149.231938,15290000,ak01,47,86,LITTLE SUSITNA RIVER near Palmer        ,APR-JUL VOLUME,bound_10_30_50_70_90,47,57,63,71,82,55,66,73,83,95,3,2006,20060505,AK
62.3464389,-150.019201,15292700,ak01,47,1630,TALKEETNA RIVER near Talkeetna          ,APR-JUL VOLUME,bound_10_30_50_70_90,1190,1300,1380,1470,1600,73,80,85,90,98,3,2006,20060505,AK
61.8704114,-158.1032294,15304000,ak01,46,10500,KUSKOKWIM RIVER at Crooked Creek        ,APR-JUN VOLUME,bound_10_30_50_70_90,7140,8610,9810,11030,13130,68,82,93,105,125,3,2006,20060505,AK
64.789168,-141.2000892,15356000,ak01,47,34200,YUKON RIVER at Eagle                    ,APR-JUL VOLUME,bound_10_30_50_70_90,21890,24970,27250,29410,32830,64,73,80,86,96,3,2006,20060505,AK
64.4723592,-146.926265,15484000,ak01,47,625,SALCHA RIVER near Salchaket             ,APR-JUL VOLUME,bound_10_30_50_70_90,340,440,520,605,755,54,70,83,97,121,3,2006,20060505,AK
64.7923439,-147.8413097,15485500,ak01,47,7100,TANANA RIVER at Fairbanks               ,APR-JUL VOLUME,bound_10_30_50_70_90,5890,6390,6800,7240,7810,83,90,96,102,110,3,2006,20060505,AK
64.9023739,-146.359366,15493000,ak01,47,270,CHENA RIVER near Two Rivers             ,APR-JUL VOLUME,bound_10_30_50_70_90,140,192,230,275,350,52,71,85,102,130,3,2006,20060505,AK
64.88569,-147.2496478,15511000,ak01,47,78,LITTLE CHENA RIVER near Fairbanks       ,APR-JUL VOLUME,bound_10_30_50_70_90,44,57,68,80,100,56,73,87,103,128,3,2006,20060505,AK
64.564815,-149.0940628,15515500,ak01,47,9000,TANANA RIVER at Nenana                  ,APR-JUL VOLUME,bound_10_30_50_70_90,6880,7700,8260,8820,9640,76,86,92,98,107,3,2006,20060505,AK
69.0146483,-148.8200342,15908000,ak01,47,685,SAGAVANIRKTOK RIVER nr Pump Station 3   ,APR-JUL VOLUME,bound_10_30_50_70_90,445,555,635,725,870,65,81,93,106,127,3,2006,20060505,AK
70.2813853,-148.962786,15896000,ak01,47,795,KUPARUK RIVER nr Deadhorse              ,APR-JUL VOLUME,bound_10_30_50_70_90,475,630,750,890,1110,60,79,94,112,140,3,2006,20060505,AK
65.8751014,-149.7203486,15453500,ak01,47,48200,YUKON RIVER near Stevens Village        ,APR-JUL VOLUME,bound_10_30_50_70_90,35670,40010,42300,45790,50130,74,83,88,95,104,3,2006,20060505,AK
48.9846011,-119.6184097,12442500,cm01,47,1350,SIMILKAMEEN near Nighthawk (1)          ,APR-JUL VOLUME,bound_05_30_50_70_95,895,1130,1240,1350,1580,66,84,92,100,117,3,2006,20060505,WA
48.9846011,-119.6184097,12442500,cm01,49,1450,SIMILKAMEEN near Nighthawk (1)          ,APR-SEP VOLUME,bound_05_30_50_70_95,930,1210,1330,1450,1730,64,83,92,100,119,3,2006,20060505,WA
48.632375,-119.461723,12445000,cm01,47,1580,OKANOGAN near Tonasket (1)              ,APR-JUL VOLUME,bound_05_30_50_70_95,805,1220,1410,1600,2020,51,77,89,101,128,3,2006,20060505,WA
48.632375,-119.461723,12445000,cm01,49,1770,OKANOGAN near Tonasket (1)              ,APR-SEP VOLUME,bound_05_30_50_70_95,970,1390,1580,1770,2190,55,79,89,100,124,3,2006,20060505,WA
48.28138889,-119.7033333,12447200,cm01,47,1635,OKANOGAN at Malott (1)                  ,APR-JUL VOLUME,bound_05_30_50_70_95,820,1250,1450,1650,2080,50,76,89,101,127,3,2006,20060505,WA
48.28138889,-119.7033333,12447200,cm01,49,1826,OKANOGAN at Malott (1)                  ,APR-SEP VOLUME,bound_05_30_50_70_95,1000,1430,1630,1830,2260,55,78,89,100,124,3,2006,20060505,WA
48.5332044,-119.7483994,12446500,cm01,47,18.7,Salmon Creek nr Conconully              ,APR-JUL VOLUME,bound_10_30_50_70_90,11.1,16.6,21,26,34,59,89,112,139,182,3,2006,20060505,WA
48.5332044,-119.7483994,12446500,cm01,49,19.7,Salmon Creek nr Conconully              ,APR-SEP VOLUME,bound_10_30_50_70_90,11.4,17.3,22,27,36,58,88,112,137,183,3,2006,20060505,WA
48.8340404,-119.6967417,12442000,cm01,47,28,TOATS COULEE CREEK nr Loomis            ,APR-JUL VOLUME,bound_10_30_50_70_90,21,28,33,38,45,75,100,118,136,161,3,2006,20060505,WA
48.8340404,-119.6967417,12442000,cm01,49,30,TOATS COULEE CREEK nr Loomis            ,APR-SEP VOLUME,bound_10_30_50_70_90,23,30,35,40,47,77,100,117,133,157,3,2006,20060505,WA
48.4287567,-120.0211883,12449600,cm01,47,11.1,Beaver Creek blw SF nr Twisp            ,APR-JUL VOLUME,bound_10_30_50_70_90,8.1,10.9,12.8,14.7,17.5,73,98,115,132,158,3,2006,20060505,WA
48.4287567,-120.0211883,12449600,cm01,49,12.1,Beaver Creek blw SF nr Twisp            ,APR-SEP VOLUME,bound_10_30_50_70_90,9,11.9,13.8,15.7,18.4,74,98,114,130,152,3,2006,20060505,WA
48.0773639,-119.9850722,12449950,cm01,47,910,METHOW RIVER near Pateros               ,APR-JUL VOLUME,bound_10_30_50_70_90,705,780,830,880,960,77,86,91,97,105,3,2006,20060505,WA
48.0773639,-119.9850722,12449950,cm01,49,985,METHOW RIVER near Pateros               ,APR-SEP VOLUME,bound_10_30_50_70_90,650,800,900,1000,1150,66,81,91,102,117,3,2006,20060505,WA
48.3295803,-120.6917669,12451000,cm01,47,700,STEHEKIN near STEHEKIN                  ,APR-JUL VOLUME,bound_10_30_50_70_90,605,655,690,725,775,86,94,99,104,111,3,2006,20060505,WA
48.3295803,-120.6917669,12451000,cm01,49,830,STEHEKIN near STEHEKIN                  ,APR-SEP VOLUME,bound_10_30_50_70_90,710,775,820,865,930,86,93,99,104,112,3,2006,20060505,WA
47.8345808,-120.0131253,12452500,cm01,47,1050,CHELAN RIVER near Chelan                ,APR-JUL VOLUME,bound_10_30_50_70_90,880,960,1020,1080,1160,84,91,97,103,110,3,2006,20060505,WA
47.8345808,-120.0131253,12452500,cm01,49,1190,CHELAN RIVER near Chelan                ,APR-SEP VOLUME,bound_10_30_50_70_90,1000,1090,1160,1230,1320,84,92,97,103,111,3,2006,20060505,WA
47.8184617,-120.4231439,12452800,cm01,47,215,ENTIAT RIVER nr Ardenvoir               ,APR-JUL VOLUME,bound_10_30_50_70_90,189,207,220,235,250,88,96,102,109,116,3,2006,20060505,WA
47.8184617,-120.4231439,12452800,cm01,49,240,ENTIAT RIVER nr Ardenvoir               ,APR-SEP VOLUME,bound_10_30_50_70_90,206,225,240,255,275,86,94,100,106,115,3,2006,20060505,WA
47.7628994,-120.6662039,12457000,cm01,47,1080,WENATCHEE at Plain                      ,APR-JUL VOLUME,bound_10_30_50_70_90,950,1020,1070,1120,1190,88,94,99,104,110,3,2006,20060505,WA
47.7628994,-120.6662039,12457000,cm01,49,1200,WENATCHEE at Plain                      ,APR-SEP VOLUME,bound_10_30_50_70_90,1030,1130,1190,1250,1350,86,94,99,104,112,3,2006,20060505,WA
47.3736,-120.2499,12457005,cm01,59,138,STEMILT CK nr Wenatchee (miner's in)    ,MAY-SEP VOLUME,bound_10_30_50_70_90,125,152,170,188,215,91,110,123,136,156,3,2006,20060505,WA
47.5409539,-120.7200872,12458000,cm01,47,320,ICICLE CREEK near Leavenworth           ,APR-JUL VOLUME,bound_10_30_50_70_90,270,285,300,315,330,84,89,94,98,103,3,2006,20060505,WA
47.5409539,-120.7200872,12458000,cm01,49,345,ICICLE CREEK near Leavenworth           ,APR-SEP VOLUME,bound_10_30_50_70_90,290,310,325,340,360,84,90,94,99,104,3,2006,20060505,WA
47.5831778,-120.613975,12459000,cm01,47,1480,WENATCHEE R. at Peshastin               ,APR-JUL VOLUME,bound_10_30_50_70_90,988,1275,1470,1665,1950,67,86,99,112,132,3,2006,20060505,WA
47.5831778,-120.613975,12459000,cm01,49,1640,WENATCHEE R. at Peshastin               ,APR-SEP VOLUME,bound_10_30_50_70_90,1209,1460,1630,1800,2050,74,89,99,110,125,3,2006,20060505,WA
47.3323517,-120.0811708,12462600,cm01,47,59000,COLUMBIA R. bl Rock Island Dam (2)      ,APR-JUL VOLUME,bound_10_30_50_70_90,48206,53978,57900,61820,67590,82,91,98,105,115,3,2006,20060505,WA
47.3323517,-120.0811708,12462600,cm01,49,69500,COLUMBIA R. bl Rock Island Dam (2)      ,APR-SEP VOLUME,bound_10_30_50_70_90,59256,64701,68400,72100,77540,85,93,98,104,112,3,2006,20060505,WA
47.3212242,-121.3362047,12474500,cm01,47,121,KEECHELUS LAKE INFLOW                   ,APR-JUL VOLUME,bound_10_30_50_70_90,112,124,132,140,152,93,102,109,116,126,3,2006,20060505,WA
47.3212242,-121.3362047,12474500,cm01,49,133,KEECHELUS LAKE INFLOW                   ,APR-SEP VOLUME,bound_10_30_50_70_90,121,135,145,155,169,91,102,109,117,127,3,2006,20060505,WA
47.2612261,-121.2034242,12476000,cm01,47,111,KACHESS LAKE INFLOW                     ,APR-JUL VOLUME,bound_10_30_50_70_90,102,113,121,129,140,92,102,109,116,126,3,2006,20060505,WA
47.2612261,-121.2034242,12476000,cm01,49,120,KACHESS LAKE INFLOW                     ,APR-SEP VOLUME,bound_10_30_50_70_90,110,122,130,138,150,92,102,108,115,125,3,2006,20060505,WA
47.2445622,-121.0678642,12479000,cm01,47,410,CLE ELUM LAKE INFLOW                    ,APR-JUL VOLUME,bound_10_30_50_70_90,405,430,445,460,485,99,105,109,112,118,3,2006,20060505,WA
47.2445622,-121.0678642,12479000,cm01,49,450,CLE ELUM LAKE INFLOW                    ,APR-SEP VOLUME,bound_10_30_50_70_90,440,470,490,510,540,98,104,109,113,120,3,2006,20060505,WA
47.1928975,-120.9498047,12479500,cm01,47,820,YAKIMA at Cle Elum                      ,APR-JUL VOLUME,bound_10_30_50_70_90,805,860,895,935,985,98,105,109,114,120,3,2006,20060505,WA
47.1928975,-120.9498047,12479500,cm01,49,900,YAKIMA at Cle Elum                      ,APR-SEP VOLUME,bound_10_30_50_70_90,875,940,980,1020,1080,97,104,109,113,120,3,2006,20060505,WA
47.2465092,-120.8611925,12480000,cm01,47,143,TEANAWAY near Cle Elum                  ,APR-JUL VOLUME,bound_10_30_50_70_90,149,158,165,172,181,104,110,115,120,127,3,2006,20060505,WA
47.2465092,-120.8611925,12480000,cm01,49,146,TEANAWAY near Cle Elum                  ,APR-SEP VOLUME,bound_10_30_50_70_90,152,161,168,175,184,104,110,115,120,126,3,2006,20060505,WA
46.8726139,-121.292586,12488000,cm01,47,122,BUMPING LAKE INFLOW                     ,APR-JUL VOLUME,bound_10_30_50_70_90,119,132,140,148,161,98,108,115,121,132,3,2006,20060505,WA
46.8726139,-121.292586,12488000,cm01,49,132,BUMPING LAKE INFLOW                     ,APR-SEP VOLUME,bound_10_30_50_70_90,127,141,150,159,173,96,107,114,120,131,3,2006,20060505,WA
46.9776161,-121.168696,12488500,cm01,47,108,AMERICAN RIVER near Nile                ,APR-JUL VOLUME,bound_10_30_50_70_90,105,114,120,126,135,97,106,111,117,125,3,2006,20060505,WA
46.9776161,-121.168696,12488500,cm01,49,118,AMERICAN RIVER near Nile                ,APR-SEP VOLUME,bound_10_30_50_70_90,114,124,130,136,146,97,105,110,115,124,3,2006,20060505,WA
46.6626175,-121.1248017,12491500,cm01,47,205,RIMROCK LAKE INFLOW                     ,APR-JUL VOLUME,bound_10_30_50_70_90,200,215,225,235,250,98,105,110,115,122,3,2006,20060505,WA
46.6626175,-121.1248017,12491500,cm01,49,240,RIMROCK LAKE INFLOW                     ,APR-SEP VOLUME,bound_10_30_50_70_90,230,250,265,280,300,96,104,110,117,125,3,2006,20060505,WA
46.7454017,-120.76924,12494000,cm01,47,760,NACHES near Naches                      ,APR-JUL VOLUME,bound_10_30_50_70_90,735,800,845,890,955,97,105,111,117,126,3,2006,20060505,WA
46.7454017,-120.76924,12494000,cm01,49,835,NACHES near Naches                      ,APR-SEP VOLUME,bound_10_30_50_70_90,810,880,930,980,1050,97,105,111,117,126,3,2006,20060505,WA
46.53596,-120.4734,12502500,cm01,47,30,AHTANUM CREEK at Union Gap              ,APR-JUL VOLUME,bound_10_30_50_70_90,21,29,34,39,47,70,97,113,130,157,3,2006,20060505,WA
46.53596,-120.4734,12502500,cm01,49,32,AHTANUM CREEK at Union Gap              ,APR-SEP VOLUME,bound_10_30_50_70_90,22,30,36,42,50,69,94,112,131,156,3,2006,20060505,WA
46.4970717,-120.4428397,12505001,cm01,47,1730,YAKIMA near Parker                      ,APR-JUL VOLUME,bound_10_30_50_70_90,1770,1910,2000,2090,2230,102,110,116,121,129,3,2006,20060505,WA
46.4970717,-120.4428397,12505001,cm01,49,1920,YAKIMA near Parker                      ,APR-SEP VOLUME,bound_10_30_50_70_90,1950,2110,2220,2330,2490,102,110,116,121,130,3,2006,20060505,WA
45.8298572,-118.1699503,14010000,cm01,39,81,SF WALLA WALLA near Milton-Freewater    ,MAR-SEP VOLUME,bound_10_30_50_70_90,74,82,87,92,100,91,101,107,114,123,3,2006,20060505,OR
45.8298572,-118.1699503,14010000,cm01,47,54,SF WALLA WALLA near Milton-Freewater    ,APR-JUL VOLUME,bound_10_30_50_70_90,49,55,59,63,69,91,102,109,117,128,3,2006,20060505,OR
45.8298572,-118.1699503,14010000,cm01,49,67,SF WALLA WALLA near Milton-Freewater    ,APR-SEP VOLUME,bound_10_30_50_70_90,61,67,72,77,83,91,100,107,115,124,3,2006,20060505,OR
45.8684672,-118.3674633,14011800,cm01,47,4,COUSE CREEK near Milton-Freewater       ,APR-JUL VOLUME,bound_10_30_50_70_90,3.8,4.4,4.8,5.2,5.8,95,110,120,130,145,3,2006,20060505,OR
45.8684672,-118.3674633,14011800,cm01,37,6.1,COUSE CREEK near Milton-Freewater       ,MAR-JUL VOLUME,bound_10_30_50_70_90,6.2,6.9,7.3,7.7,8.4,102,113,120,126,138,3,2006,20060505,OR
39.1721306,-119.907963,10336715,cn01,37,1197,MARLETTE LAKE inflow (ACRE-FEET)        ,MAR-JUL VOLUME,bound_10_30_50_70_90,854,1238,1500,1762,2146,71,103,125,147,179,3,2006,20060505,NV
39.1721306,-119.907963,10336715,cn01,47,911,MARLETTE LAKE inflow (ACRE-FEET)        ,APR-JUL VOLUME,bound_10_30_50_70_90,577,948,1200,1452,1823,63,104,132,159,200,3,2006,20060505,NV
39.4315725,-120.2379792,10343500,cn01,37,7.1,SAGEHEN CK nr Truckee CA               ,MAR-JUL VOLUME,bound_10_30_50_70_90,4.98,6.8,8.4,10.37,14.17,70,96,118,146,200,3,2006,20060505,CA
39.4315725,-120.2379792,10343500,cn01,47,6.3,SAGEHEN CK nr Truckee CA               ,APR-JUL VOLUME,bound_10_30_50_70_90,4.12,5.84,7.4,9.38,13.3,65,93,117,149,211,3,2006,20060505,CA
39.4357411,-120.084366,10344400,cn01,37,90,L TRUCKEE R abv Boca Reservoir          ,MAR-JUL VOLUME,bound_10_30_50_70_90,54,79,102,132,192,60,88,113,147,213,3,2006,20060505,CA
39.4357411,-120.084366,10344400,cn01,47,80,L TRUCKEE R abv Boca Reservoir          ,APR-JUL VOLUME,bound_10_30_50_70_90,44,66,88,117,176,55,82,110,146,220,3,2006,20060505,CA
39.4279639,-120.0340872,10346000,cn01,37,306,TRUCKEE R nr Farad Ca                  ,MAR-JUL VOLUME,bound_10_30_50_70_90,255,325,375,425,495,83,106,123,139,162,3,2006,20060505,CA
39.4279639,-120.0340872,10346000,cn01,47,260,TRUCKEE R nr Farad Ca                  ,APR-JUL VOLUME,bound_10_30_50_70_90,200,270,315,360,430,77,104,121,138,165,3,2006,20060505,CA
39.3776889,-119.7435183,10349300,cn01,47,7.9,STEAMBOAT CK at Steamboat (2)           ,APR-JUL VOLUME,bound_10_30_50_70_90,5.11,7.55,9.2,10.85,13.29,65,96,116,137,168,3,2006,20060505,NV
39.3618544,-119.8279658,10348900,cn01,37,4531,GALENA CK nr Steamboat NV (Acre Feet)  ,MAR-JUL VOLUME,bound_10_30_50_70_90,3933,4906,5700,6622,8260,87,108,126,146,182,3,2006,20060505,NV
39.3618544,-119.8279658,10348900,cn01,47,4345,GALENA CK nr Steamboat NV (Acre Feet)  ,APR-JUL VOLUME,bound_10_30_50_70_90,3758,4678,5430,6302,7845,86,108,125,145,181,3,2006,20060505,NV
38.8449064,-119.7046189,10309000,cn01,37,210,E F CARSON R nr Gardnerville Nv        ,MAR-JUL VOLUME,bound_10_30_50_70_90,210,240,260,280,310,100,114,124,133,148,3,2006,20060505,NV
38.8449064,-119.7046189,10309000,cn01,47,189,E F CARSON R nr Gardnerville Nv        ,APR-JUL VOLUME,bound_10_30_50_70_90,180,205,225,245,270,95,108,119,130,143,3,2006,20060505,NV
38.7696278,-119.8337892,10310000,cn01,37,61,W F CARSON R nr Woodfords Ca           ,MAR-JUL VOLUME,bound_10_30_50_70_90,67,75,80,85,93,110,123,131,139,152,3,2006,20060505,CA
38.7696278,-119.8337892,10310000,cn01,47,56,W F CARSON R nr Woodfords Ca           ,APR-JUL VOLUME,bound_10_30_50_70_90,57,65,70,75,83,102,116,125,134,148,3,2006,20060505,CA
39.1762981,-119.805738,10311200,cn01,37,1.3,ASH CANYON CK nr Carson City            ,MAR-JUL VOLUME,bound_10_30_50_70_90,0.06,0.53,1.7,2.87,4.58,5,41,131,221,352,3,2006,20060505,NV
39.1537981,-119.8079597,10311100,cn01,37,0.44,KING CANYON CK nr Carson City           ,MAR-JUL VOLUME,bound_10_30_50_70_90,0.02,0.19,0.6,1.24,2.17,5,43,136,282,493,3,2006,20060505,NV
39.1076875,-119.7132333,10311000,cn01,37,220,CARSON R nr Carson City Nv             ,MAR-JUL VOLUME,bound_10_30_50_70_90,215,255,285,315,355,98,116,130,143,161,3,2006,20060505,NV
39.1076875,-119.7132333,10311000,cn01,47,188,CARSON R nr Carson City Nv             ,APR-JUL VOLUME,bound_10_30_50_70_90,175,215,240,265,305,93,114,128,141,162,3,2006,20060505,NV
39.2929733,-119.2515469,10312000,cn01,37,210,CARSON R at Fort Churchill NV          ,MAR-JUL VOLUME,bound_10_30_50_70_90,225,265,295,325,365,107,126,140,155,174,3,2006,20060505,NV
39.2929733,-119.2515469,10312000,cn01,47,178,CARSON R at Fort Churchill NV          ,APR-JUL VOLUME,bound_10_30_50_70_90,175,215,245,275,315,98,121,138,154,177,3,2006,20060505,NV
38.3278,-119.2139,10293001,cn01,38,76,E WALKER R nr Bridgeport Ca.           ,MAR-AUG VOLUME,bound_10_30_50_70_90,91,108,120,132,149,120,142,158,174,196,3,2006,20060505,CA
38.3278,-119.2139,10293001,cn01,48,67,E WALKER R nr Bridgeport Ca.           ,APR-AUG VOLUME,bound_10_30_50_70_90,78,94,105,116,132,116,140,157,173,197,3,2006,20060505,CA
38.3796367,-119.450165,10296000,cn01,37,164,W WALKER R blw L Walker nr Coleville CA,MAR-JUL VOLUME,bound_10_30_50_70_90,207,227,240,253,273,126,138,146,154,166,3,2006,20060505,CA
38.3796367,-119.450165,10296000,cn01,47,156,W WALKER R blw L Walker nr Coleville CA,APR-JUL VOLUME,bound_10_30_50_70_90,193,212,225,238,257,124,136,144,153,165,3,2006,20060505,CA
38.3796367,-119.450165,10296000,cn01,48,166,W WALKER R blw L Walker nr Coleville CA,APR-AUG VOLUME,bound_10_30_50_70_90,188,210,225,240,262,113,127,136,145,158,3,2006,20060505,CA
38.513245,-119.4498872,10296500,cn01,37,169,W WALKER R nr Coleville CA             ,MAR-JUL VOLUME,bound_10_30_50_70_90,238,244,247,250,256,141,144,146,148,151,3,2006,20060505,CA
38.513245,-119.4498872,10296500,cn01,47,160,W WALKER R nr Coleville CA             ,APR-JUL VOLUME,bound_10_30_50_70_90,222,227,230,233,238,139,142,144,146,149,3,2006,20060505,CA
41.8823903,-120.1749508,10360900,cn01,47,12,BIDWELL CK nr Fort Bidwell              ,APR-JUL VOLUME,bound_10_30_50_70_90,9.7,14.6,18,21,26,81,122,150,175,217,3,2006,20060505,CA
41.7385,-120.3533,DAVISCK ,cn01,47,7233,Davis Creek (acre-feet)                 ,APR-JUL VOLUME,bound_10_30_50_70_90,5470,7716,9750,12321,17379,76,107,135,170,240,3,2006,20060505,CA
41.7385,-120.3533,DAVISCK ,cn01,49,7991,Davis Creek (acre-feet)                 ,APR-SEP VOLUME,bound_10_30_50_70_90,6099,8450,10550,13172,18249,76,106,132,165,228,3,2006,20060505,CA
41.5105,-120.1709,NV-16   ,cn01,47,3.6,DEEP CK nr Cedarville Ca               ,APR-JUL VOLUME,bound_10_30_50_70_90,1.9,3.39,4.4,5.41,6.9,53,94,122,150,192,3,2006,20060505,CA
41.3123958,-120.1252194,10360230,cn01,47,4.3,EAGLE CK nr Eagleville Ca              ,APR-JUL VOLUME,bound_10_30_50_70_90,3.31,5.09,6.3,7.51,9.29,77,118,147,175,216,3,2006,20060505,CA
41.6414,-120.2164,NV-18   ,cn01,47,4.1,MILL CK nr Cedarville Ca               ,APR-JUL VOLUME,bound_10_30_50_70_90,3.36,5.05,6.2,7.35,9.04,82,123,151,179,220,3,2006,20060505,CA
41.2526961,-115.2564467,10315500,cn01,37,45,MARY'S R nr Deeth Nv                   ,MAR-JUL VOLUME,bound_10_30_50_70_90,56,65,71,77,86,124,144,158,171,191,3,2006,20060505,NV
41.2526961,-115.2564467,10315500,cn01,47,39,MARY'S R nr Deeth Nv                   ,APR-JUL VOLUME,bound_10_30_50_70_90,38,48,55,62,72,97,123,141,159,185,3,2006,20060505,NV
40.6907606,-115.477003,10316500,cn01,37,31,LAMOILLE CK nr Lamoille Nv             ,MAR-JUL VOLUME,bound_10_30_50_70_90,34,39,42,45,50,110,126,135,145,161,3,2006,20060505,NV
