lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
37.7277817,-105.351395,07111000,ac01,47,12.3,Huerfano River Near Redwing             ,APR-JUL VOLUME,bound_10_30_50_70_90,5,5.3,5.7,6.4,7.5,41,43,46,52,61,6,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,49,15.5,Huerfano River Near Redwing             ,APR-SEP VOLUME,bound_10_30_50_70_90,6.8,7,7.2,8.1,9.6,44,45,46,52,62,6,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,67,7.7,Huerfano River Near Redwing             ,JUN-JUL VOLUME,bound_10_30_50_70_90,2.2,2.5,2.9,3.5,4.7,29,32,38,45,61,6,2006,20060608,CO
37.7277817,-105.351395,07111000,ac01,69,11,Huerfano River Near Redwing             ,JUN-SEP VOLUME,bound_10_30_50_70_90,4.1,4.2,4.4,5.3,6.8,37,38,40,48,62,6,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,37,34,Trinidad Lake Inflow                    ,MAR-JUL VOLUME,bound_10_30_50_70_90,8.5,9.2,10,11.6,14.6,25,27,29,34,43,6,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,49,44,Trinidad Lake Inflow                    ,APR-SEP VOLUME,bound_10_30_50_70_90,12.3,14.5,17,21,29,28,33,39,48,66,6,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,67,19,Trinidad Lake Inflow                    ,JUN-JUL VOLUME,bound_10_30_50_70_90,2.1,2.7,3.5,5.15,8.14,11,14,18,27,43,6,2006,20060608,CO
37.1708522,-104.5091519,07124500,ac01,69,31,Trinidad Lake Inflow                    ,JUN-SEP VOLUME,bound_10_30_50_70_90,6.8,9,11.3,15.6,23,22,29,36,50,74,6,2006,20060608,CO
36.6805883,-104.7861069,07203000,ac01,36,7,Vermejo River nr Dawson                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,1.19,1.26,1.41,1.68,2.3,17,18,20,24,33,6,2006,20060608,NM
36.6805883,-104.7861069,07203000,ac01,66,2.3,Vermejo River nr Dawson                 ,JUN-JUN VOLUME,bound_10_30_50_70_90,0.05,0.16,0.28,0.58,1.21,2,7,12,25,53,6,2006,20060608,NM
36.5319769,-105.2291733,07206000,ac01,36,11.7,Eagle Nest Reservoir Inflow             ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.35,0.35,0.5,0.82,1.52,3,3,4,7,13,6,2006,20060608,NM
36.5319769,-105.2291733,07206000,ac01,66,0.97,Eagle Nest Reservoir Inflow             ,JUN-JUN VOLUME,bound_10_30_50_70_90,0,0,0.1,0.37,1.11,0,0,10,38,114,6,2006,20060608,NM
36.5197578,-104.9788914,07207000,ac01,36,15.9,Cimarron River Nr Cimarron (2)          ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.3,0.3,0.4,0.76,1.87,2,2,3,5,12,6,2006,20060608,NM
36.5197578,-104.9788914,07207000,ac01,66,2.1,Cimarron River Nr Cimarron (2)          ,JUN-JUN VOLUME,bound_10_30_50_70_90,0,0,0.15,0.55,1.59,0,0,7,26,76,6,2006,20060608,NM
36.5736458,-104.9466678,07207500,ac01,36,6.7,Ponil Creek nr Cimarron                 ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.74,0.8,0.9,1.14,1.61,11,12,13,17,24,6,2006,20060608,NM
36.5736458,-104.9466678,07207500,ac01,66,1.25,Ponil Creek nr Cimarron                 ,JUN-JUN VOLUME,bound_10_30_50_70_90,0.01,0.05,0.16,0.38,0.87,1,4,13,30,70,6,2006,20060608,NM
36.3722583,-104.9700025,07208500,ac01,36,7.1,Rayado Ck at Sauble Ranch nr Cimarron   ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.92,0.99,1.08,1.35,1.85,13,14,15,19,26,6,2006,20060608,NM
36.3722583,-104.9700025,07208500,ac01,66,1.49,Rayado Ck at Sauble Ranch nr Cimarron   ,JUN-JUN VOLUME,bound_10_30_50_70_90,0.1,0.16,0.23,0.47,0.96,7,11,15,32,64,6,2006,20060608,NM
35.8908731,-105.1636194,07216500,ac01,36,14.6,Mora River nr Golondrinas (2)           ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.46,0.61,0.7,1.21,2.56,3,4,5,8,18,6,2006,20060608,NM
35.8908731,-105.1636194,07216500,ac01,66,5.8,Mora River nr Golondrinas (2)           ,JUN-JUN VOLUME,bound_10_30_50_70_90,0,0.12,0.2,0.7,2,0,2,3,12,34,6,2006,20060608,NM
35.4078,-104.1691,07223500,ac01,36,71,Conchas Reservoir Inflow (2)            ,MAR-JUN VOLUME,bound_10_30_50_70_90,0.71,1.42,2.5,6.4,17.8,1,2,4,9,25,6,2006,20060608,NM
35.4078,-104.1691,07223500,ac01,66,18,Conchas Reservoir Inflow (2)            ,JUN-JUN VOLUME,bound_10_30_50_70_90,0,0.18,1.5,5.06,16.8,0,1,8,28,93,6,2006,20060608,NM
48.9846011,-119.6184097,12442500,cm01,67,735,SIMILKAMEEN near Nighthawk (1)          ,JUN-JUL VOLUME,bound_05_30_50_70_95,335,505,585,665,835,46,69,80,90,114,6,2006,20060608,WA
48.9846011,-119.6184097,12442500,cm01,69,835,SIMILKAMEEN near Nighthawk (1)          ,JUN-SEP VOLUME,bound_05_30_50_70_95,415,590,670,750,925,50,71,80,90,111,6,2006,20060608,WA
48.632375,-119.461723,12445000,cm01,67,860,OKANOGAN near Tonasket (1)              ,JUN-JUL VOLUME,bound_05_30_50_70_95,400,615,715,815,1025,47,72,83,95,119,6,2006,20060608,WA
48.632375,-119.461723,12445000,cm01,69,1050,OKANOGAN near Tonasket (1)              ,JUN-SEP VOLUME,bound_05_30_50_70_95,520,765,875,985,1230,50,73,83,94,117,6,2006,20060608,WA
48.28138889,-119.7033333,12447200,cm01,67,894,OKANOGAN at Malott (1)                  ,JUN-JUL VOLUME,bound_05_30_50_70_95,675,725,745,765,815,76,81,83,86,91,6,2006,20060608,WA
48.28138889,-119.7033333,12447200,cm01,69,1085,OKANOGAN at Malott (1)                  ,JUN-SEP VOLUME,bound_05_30_50_70_95,835,885,905,925,975,77,82,83,85,90,6,2006,20060608,WA
48.5332044,-119.7483994,12446500,cm01,67,8.9,Salmon Creek nr Conconully              ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.91,7.3,10.2,13.58,19.45,44,82,115,153,219,6,2006,20060608,WA
48.5332044,-119.7483994,12446500,cm01,69,9.9,Salmon Creek nr Conconully              ,JUN-SEP VOLUME,bound_10_30_50_70_90,3.96,7.73,11,14.84,21.55,40,78,111,150,218,6,2006,20060608,WA
48.8340404,-119.6967417,12442000,cm01,67,15.3,TOATS COULEE CREEK nr Loomis            ,JUN-JUL VOLUME,bound_10_30_50_70_90,11.2,16.6,19.6,23,28,73,108,128,150,183,6,2006,20060608,WA
48.8340404,-119.6967417,12442000,cm01,69,16.9,TOATS COULEE CREEK nr Loomis            ,JUN-SEP VOLUME,bound_10_30_50_70_90,13.1,18,21,24,29,78,107,124,142,172,6,2006,20060608,WA
48.4287567,-120.0211883,12449600,cm01,67,5.3,Beaver Creek blw SF nr Twisp            ,JUN-JUL VOLUME,bound_10_30_50_70_90,3.3,5,6.2,7.4,9.1,62,94,117,140,172,6,2006,20060608,WA
48.4287567,-120.0211883,12449600,cm01,69,6.3,Beaver Creek blw SF nr Twisp            ,JUN-SEP VOLUME,bound_10_30_50_70_90,4.1,5.9,7.1,8.3,10.1,65,94,113,132,160,6,2006,20060608,WA
48.0773639,-119.9850722,12449950,cm01,67,490,METHOW RIVER near Pateros               ,JUN-JUL VOLUME,bound_10_30_50_70_90,290,350,390,430,490,59,71,80,88,100,6,2006,20060608,WA
48.0773639,-119.9850722,12449950,cm01,69,560,METHOW RIVER near Pateros               ,JUN-SEP VOLUME,bound_10_30_50_70_90,330,400,450,500,570,59,71,80,89,102,6,2006,20060608,WA
48.3295803,-120.6917669,12451000,cm01,67,410,STEHEKIN near STEHEKIN                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,265,320,355,390,445,65,78,87,95,109,6,2006,20060608,WA
48.3295803,-120.6917669,12451000,cm01,69,535,STEHEKIN near STEHEKIN                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,355,420,465,510,575,66,79,87,95,107,6,2006,20060608,WA
47.8345808,-120.0131253,12452500,cm01,67,590,CHELAN RIVER near Chelan                ,JUN-JUL VOLUME,bound_10_30_50_70_90,370,455,510,565,650,63,77,86,96,110,6,2006,20060608,WA
47.8345808,-120.0131253,12452500,cm01,69,730,CHELAN RIVER near Chelan                ,JUN-SEP VOLUME,bound_10_30_50_70_90,465,560,625,690,790,64,77,86,95,108,6,2006,20060608,WA
47.8184617,-120.4231439,12452800,cm01,67,127,ENTIAT RIVER nr Ardenvoir               ,JUN-JUL VOLUME,bound_10_30_50_70_90,103,111,116,121,129,81,87,91,95,102,6,2006,20060608,WA
47.8184617,-120.4231439,12452800,cm01,69,149,ENTIAT RIVER nr Ardenvoir               ,JUN-SEP VOLUME,bound_10_30_50_70_90,119,129,135,141,151,80,87,91,95,101,6,2006,20060608,WA
47.7628994,-120.6662039,12457000,cm01,67,575,WENATCHEE at Plain                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,400,465,510,555,620,70,81,89,97,108,6,2006,20060608,WA
47.7628994,-120.6662039,12457000,cm01,69,695,WENATCHEE at Plain                      ,JUN-SEP VOLUME,bound_10_30_50_70_90,470,555,610,665,750,68,80,88,96,108,6,2006,20060608,WA
47.3736,-120.2499,12457005,cm01,59,138,STEMILT CK nr Wenatchee (miner's in)    ,MAY-SEP VOLUME,bound_10_30_50_70_90,146,166,179,192,210,106,120,130,139,152,6,2006,20060608,WA
47.5409539,-120.7200872,12458000,cm01,67,172,ICICLE CREEK near Leavenworth           ,JUN-JUL VOLUME,bound_10_30_50_70_90,105,128,143,158,183,61,74,83,92,106,6,2006,20060608,WA
47.5409539,-120.7200872,12458000,cm01,69,199,ICICLE CREEK near Leavenworth           ,JUN-SEP VOLUME,bound_10_30_50_70_90,125,150,165,180,205,63,75,83,90,103,6,2006,20060608,WA
47.3323517,-120.0811708,12462600,cm01,67,33000,COLUMBIA R. bl Rock Island Dam (2)      ,JUN-JUL VOLUME,bound_10_30_50_70_90,22664,26020,28300,30580,33940,69,79,86,93,103,6,2006,20060608,WA
47.3323517,-120.0811708,12462600,cm01,69,43500,COLUMBIA R. bl Rock Island Dam (2)      ,JUN-SEP VOLUME,bound_10_30_50_70_90,33364,36720,39000,41280,44640,77,84,90,95,103,6,2006,20060608,WA
47.3212242,-121.3362047,12474500,cm01,67,47,KEECHELUS LAKE INFLOW                   ,JUN-JUL VOLUME,bound_10_30_50_70_90,22,31,37,43,52,47,66,79,91,111,6,2006,20060608,WA
47.3212242,-121.3362047,12474500,cm01,69,59,KEECHELUS LAKE INFLOW                   ,JUN-SEP VOLUME,bound_10_30_50_70_90,28,39,46,53,64,47,66,78,90,108,6,2006,20060608,WA
47.2612261,-121.2034242,12476000,cm01,67,43,KACHESS LAKE INFLOW                     ,JUN-JUL VOLUME,bound_10_30_50_70_90,22,29,34,39,46,51,67,79,91,107,6,2006,20060608,WA
47.2612261,-121.2034242,12476000,cm01,69,51,KACHESS LAKE INFLOW                     ,JUN-SEP VOLUME,bound_10_30_50_70_90,26,34,40,46,54,51,67,78,90,106,6,2006,20060608,WA
47.2445622,-121.0678642,12479000,cm01,67,192,CLE ELUM LAKE INFLOW                    ,JUN-JUL VOLUME,bound_10_30_50_70_90,118,144,159,174,199,61,75,83,91,104,6,2006,20060608,WA
47.2445622,-121.0678642,12479000,cm01,69,230,CLE ELUM LAKE INFLOW                    ,JUN-SEP VOLUME,bound_10_30_50_70_90,142,172,192,212,242,62,75,83,92,105,6,2006,20060608,WA
47.1928975,-120.9498047,12479500,cm01,67,340,YAKIMA at Cle Elum                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,195,245,280,315,365,57,72,82,93,107,6,2006,20060608,WA
47.1928975,-120.9498047,12479500,cm01,69,420,YAKIMA at Cle Elum                      ,JUN-SEP VOLUME,bound_10_30_50_70_90,250,310,350,390,450,60,74,83,93,107,6,2006,20060608,WA
47.2465092,-120.8611925,12480000,cm01,67,37,TEANAWAY near Cle Elum                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,13.7,24,31,38,48,37,65,84,103,130,6,2006,20060608,WA
47.2465092,-120.8611925,12480000,cm01,69,40,TEANAWAY near Cle Elum                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,16.1,26,33,40,50,40,65,82,100,125,6,2006,20060608,WA
46.8726139,-121.292586,12488000,cm01,67,61,BUMPING LAKE INFLOW                     ,JUN-JUL VOLUME,bound_10_30_50_70_90,34,46,54,62,74,56,75,89,102,121,6,2006,20060608,WA
46.8726139,-121.292586,12488000,cm01,69,72,BUMPING LAKE INFLOW                     ,JUN-SEP VOLUME,bound_10_30_50_70_90,41,54,63,72,85,57,75,88,100,118,6,2006,20060608,WA
46.9776161,-121.168696,12488500,cm01,67,54,AMERICAN RIVER near Nile                ,JUN-JUL VOLUME,bound_10_30_50_70_90,34,41,46,51,58,63,76,85,94,107,6,2006,20060608,WA
46.9776161,-121.168696,12488500,cm01,69,63,AMERICAN RIVER near Nile                ,JUN-SEP VOLUME,bound_10_30_50_70_90,42,49,54,59,66,67,78,86,94,105,6,2006,20060608,WA
46.6626175,-121.1248017,12491500,cm01,67,105,RIMROCK LAKE INFLOW                     ,JUN-JUL VOLUME,bound_10_30_50_70_90,81,92,100,108,119,77,88,95,103,113,6,2006,20060608,WA
46.6626175,-121.1248017,12491500,cm01,69,144,RIMROCK LAKE INFLOW                     ,JUN-SEP VOLUME,bound_10_30_50_70_90,113,127,137,147,161,78,88,95,102,112,6,2006,20060608,WA
46.7454017,-120.76924,12494000,cm01,67,330,NACHES near Naches                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,215,265,295,325,375,65,80,89,98,114,6,2006,20060608,WA
46.7454017,-120.76924,12494000,cm01,69,410,NACHES near Naches                      ,JUN-SEP VOLUME,bound_10_30_50_70_90,270,325,365,405,460,66,79,89,99,112,6,2006,20060608,WA
46.53596,-120.4734,12502500,cm01,67,10.8,AHTANUM CREEK at Union Gap              ,JUN-JUL VOLUME,bound_10_30_50_70_90,7.1,9.3,10.8,12.3,14.5,66,86,100,114,134,6,2006,20060608,WA
46.53596,-120.4734,12502500,cm01,69,12.8,AHTANUM CREEK at Union Gap              ,JUN-SEP VOLUME,bound_10_30_50_70_90,8.5,11,12.8,14.6,17.1,66,86,100,114,134,6,2006,20060608,WA
46.4970717,-120.4428397,12505001,cm01,67,715,YAKIMA near Parker                      ,JUN-JUL VOLUME,bound_10_30_50_70_90,405,520,600,680,795,57,73,84,95,111,6,2006,20060608,WA
46.4970717,-120.4428397,12505001,cm01,69,900,YAKIMA near Parker                      ,JUN-SEP VOLUME,bound_10_30_50_70_90,520,660,755,845,985,58,73,84,94,109,6,2006,20060608,WA
45.8298572,-118.1699503,14010000,cm01,67,19.2,SF WALLA WALLA near Milton-Freewater    ,JUN-JUL VOLUME,bound_10_30_50_70_90,15.3,18,20,22,25,80,94,104,115,130,6,2006,20060608,OR
45.8298572,-118.1699503,14010000,cm01,69,33,SF WALLA WALLA near Milton-Freewater    ,JUN-SEP VOLUME,bound_10_30_50_70_90,27,30,33,36,39,82,91,100,109,118,6,2006,20060608,OR
45.2612428,-119.6239108,14034800,cm01,57,3.4,RHEA CREEK near Heppner                 ,MAY-JUL VOLUME,bound_10_30_50_70_90,2.8,3.2,3.5,3.8,4.2,82,94,103,112,124,6,2006,20060608,OR
44.3415481,-118.65661,14037500,cm01,57,6.6,STRAWBERRY CREEK nr Prairie City        ,MAY-JUL VOLUME,bound_10_30_50_70_90,6.8,7.8,8.5,9.2,10.2,103,118,129,139,155,6,2006,20060608,OR
44.3415481,-118.65661,14037500,cm01,59,7.3,STRAWBERRY CREEK nr Prairie City        ,MAY-SEP VOLUME,bound_10_30_50_70_90,7.5,8.6,9.3,10,11.1,103,118,127,137,152,6,2006,20060608,OR
44.53486,-120.030278,14040600,cm01,57,2.7,MOUNTAIN CREEK near Mitchell            ,MAY-JUL VOLUME,bound_10_30_50_70_90,3.2,3.8,4.2,4.6,5.2,119,141,156,170,193,6,2006,20060608,OR
44.0828953,-121.30781,14070500,cm01,89,168,DESCHUTES below Bend  (2)               ,AUG-SEP VOLUME,bound_10_30_50_70_90,145,171,188,205,231,86,102,112,122,138,6,2006,20060608,OR
46.00805556,-118.1175,14013000,cm01,57,14.7,MILL CREEK at Kooskooskie               ,MAY-JUL VOLUME,bound_10_30_50_70_90,11.9,14.3,16.1,18,21,81,97,110,122,143,6,2006,20060608,WA
46.00805556,-118.1175,14013000,cm01,59,18.4,MILL CREEK at Kooskooskie               ,MAY-SEP VOLUME,bound_10_30_50_70_90,15.1,17.9,19.9,22,25,82,97,108,120,136,6,2006,20060608,WA
45.7195767,-118.3232914,14020000,cm01,67,14.4,UMATILLA near Gibbon                    ,JUN-JUL VOLUME,bound_10_30_50_70_90,6.4,10.9,13.9,16.9,21,44,76,97,117,146,6,2006,20060608,OR
45.7195767,-118.3232914,14020000,cm01,69,20,UMATILLA near Gibbon                    ,JUN-SEP VOLUME,bound_10_30_50_70_90,11.7,16.2,19.3,22,27,58,81,96,110,135,6,2006,20060608,OR
45.672075,-118.7927636,14021000,cm01,67,23,UMATILLA at Pendleton                   ,JUN-JUL VOLUME,bound_10_30_50_70_90,9.7,17,22,27,34,42,74,96,117,148,6,2006,20060608,OR
45.672075,-118.7927636,14021000,cm01,69,29,UMATILLA at Pendleton                   ,JUN-SEP VOLUME,bound_10_30_50_70_90,15.7,23,28,33,40,54,79,97,114,138,6,2006,20060608,OR
45.5490186,-118.7744269,14022500,cm01,69,3.2,MCKAY near Pilot Rock                   ,JUN-SEP VOLUME,bound_10_30_50_70_90,1.02,1.39,2.6,4.1,6.3,32,43,81,128,197,6,2006,20060608,OR
45.5442903,-119.3122394,14032000,cm01,57,4.7,BUTTER CK nr Pine City                  ,MAY-JUL VOLUME,bound_10_30_50_70_90,3.2,4.4,5.2,6,7.2,68,94,111,128,153,6,2006,20060608,OR
45.3406828,-119.5158544,14034500,cm01,67,1.16,WILLOW CREEK LAKE INFLOW                ,JUN-JUL VOLUME,bound_10_30_50_70_90,0.21,0.71,1.05,1.39,1.86,18,61,91,120,160,6,2006,20060608,OR
45.156805,-118.8205308,14042500,cm01,57,18.4,CAMAS CREEK nr Ukiah                    ,MAY-JUL VOLUME,bound_10_30_50_70_90,7.8,12.2,15.2,18.2,22,42,66,83,99,120,6,2006,20060608,OR
45.156805,-118.8205308,14042500,cm01,59,19.2,CAMAS CREEK nr Ukiah                    ,MAY-SEP VOLUME,bound_10_30_50_70_90,8.3,12.8,15.8,19.1,23,43,67,82,99,120,6,2006,20060608,OR
44.8887639,-119.1413686,14044000,cm01,67,29,MF JOHN DAY at Ritter                   ,JUN-JUL VOLUME,bound_10_30_50_70_90,24,32,37,42,50,83,110,128,145,172,6,2006,20060608,OR
44.8887639,-119.1413686,14044000,cm01,69,34,MF JOHN DAY at Ritter                   ,JUN-SEP VOLUME,bound_10_30_50_70_90,29,37,43,49,57,85,109,126,144,168,6,2006,20060608,OR
44.8137583,-119.4316564,14046000,cm01,67,136,NF JOHN DAY at Monument                 ,JUN-JUL VOLUME,bound_10_30_50_70_90,107,143,168,193,229,79,105,124,142,168,6,2006,20060608,OR
44.8137583,-119.4316564,14046000,cm01,69,154,NF JOHN DAY at Monument                 ,JUN-SEP VOLUME,bound_10_30_50_70_90,127,166,192,218,256,82,108,125,142,166,6,2006,20060608,OR
45.2645764,-120.0219744,14047390,cm01,57,4.5,ROCK CREEK above Whyte                  ,MAY-JUL VOLUME,bound_10_30_50_70_90,1.8,2.34,4.6,6.8,10.1,40,52,102,151,224,6,2006,20060608,OR
43.8140064,-121.7769742,14050000,cm01,67,19.5,DESCHUTES below Snow Creek              ,JUN-JUL VOLUME,bound_10_30_50_70_90,18,20,22,24,26,92,103,113,123,133,6,2006,20060608,OR
43.8140064,-121.7769742,14050000,cm01,69,45,DESCHUTES below Snow Creek              ,JUN-SEP VOLUME,bound_10_30_50_70_90,40,47,51,55,62,89,104,113,122,138,6,2006,20060608,OR
43.7553961,-121.7844733,14053500,cm01,67,34,CRANE PRAIRIE RESERVOIR INFLOW          ,JUN-JUL VOLUME,bound_10_30_50_70_90,33,36,38,40,43,97,106,112,118,126,6,2006,20060608,OR
43.7553961,-121.7844733,14053500,cm01,69,68,CRANE PRAIRIE RESERVOIR INFLOW          ,JUN-SEP VOLUME,bound_10_30_50_70_90,68,73,77,81,86,100,107,113,119,126,6,2006,20060608,OR
43.6859536,-121.6880825,14056500,cm01,67,98,WICKIUP RESERVOIR INFLOW                ,JUN-JUL VOLUME,bound_10_30_50_70_90,97,101,103,105,109,99,103,105,107,111,6,2006,20060608,OR
43.6859536,-121.6880825,14056500,cm01,69,210,WICKIUP RESERVOIR INFLOW                ,JUN-SEP VOLUME,bound_10_30_50_70_90,208,215,220,225,230,99,102,105,107,110,6,2006,20060608,OR
43.5029028,-121.973363,14060000,cm01,67,8,CRESCENT CREEK near Crescent            ,JUN-JUL VOLUME,bound_10_30_50_70_90,8.07,9.76,10.9,12.03,13.73,101,122,136,150,172,6,2006,20060608,OR
43.5029028,-121.973363,14060000,cm01,69,11.7,CRESCENT CREEK near Crescent            ,JUN-SEP VOLUME,bound_10_30_50_70_90,11.4,14,15.8,17.6,20,97,120,135,150,171,6,2006,20060608,OR
43.6890103,-121.502803,14063000,cm01,67,26,LITTLE DESCHUTES near La Pine           ,JUN-JUL VOLUME,bound_10_30_50_70_90,25,29,32,35,39,96,112,123,135,150,6,2006,20060608,OR
43.6890103,-121.502803,14063000,cm01,69,35,LITTLE DESCHUTES near La Pine           ,JUN-SEP VOLUME,bound_10_30_50_70_90,32,37,41,45,50,91,106,117,129,143,6,2006,20060608,OR
43.9301172,-121.4119747,14064500,cm01,67,177,DESCHUTES at Benham Falls               ,JUN-JUL VOLUME,bound_10_30_50_70_90,181,187,191,195,201,102,106,108,110,114,6,2006,20060608,OR
43.9301172,-121.4119747,14064500,cm01,69,355,DESCHUTES at Benham Falls               ,JUN-SEP VOLUME,bound_10_30_50_70_90,350,360,370,380,390,99,101,104,107,110,6,2006,20060608,OR
44.0876167,-121.3728117,14073000,cm01,67,21,TUMALO CREEK near Bend                  ,JUN-JUL VOLUME,bound_10_30_50_70_90,20,23,25,27,30,95,110,119,129,143,6,2006,20060608,OR
44.0876167,-121.3728117,14073000,cm01,69,30,TUMALO CREEK near Bend                  ,JUN-SEP VOLUME,bound_10_30_50_70_90,28,31,34,37,40,93,103,113,123,133,6,2006,20060608,OR
