lat,lon,ID,Basin,Target,Norm_1970_2000,Location_name,Target_Name,Prob_exceedence_levels,Fcst_min_vol,Fcst_low_vol,Fcst_mid_vol,Fcst_upp_vol,Fcst_max_vol,Fcst_min_pct,Fcst_low_pct,Fcst_mid_pct,Fcst_upp_pct,Fcst_max_pct,Issue_month,Issue_year,File_Production_date_YYYYMMDD,State
65.8751014,-149.7203486,15453500,ak01,47,48200,YUKON RIVER nr Stevens Village          ,APR-JUL VOLUME,bound_10_30_50_70_90,35100,39400,42400,45400,49700,73,82,88,94,103,3,2010,20100322,AK
64.4723592,-146.926265,15484000,ak01,47,625,SALCHA RIVER near Salchaket             ,APR-JUL VOLUME,bound_10_30_50_70_90,310,410,460,570,700,50,66,74,91,112,3,2010,20100322,AK
64.7923439,-147.8413097,15485500,ak01,47,7100,TANANA RIVER at Fairbanks               ,APR-JUL VOLUME,bound_10_30_50_70_90,5620,6230,6230,7050,7660,79,88,88,99,108,3,2010,20100322,AK
64.9023739,-146.359366,15493000,ak01,47,270,CHENA RIVER near Two Rivers             ,APR-JUL VOLUME,bound_10_30_50_70_90,114,183,179,275,345,42,68,66,102,128,3,2010,20100322,AK
64.88569,-147.2496478,15511000,ak01,47,78,LITTLE CHENA RIVER near Fairbanks       ,APR-JUL VOLUME,bound_10_30_50_70_90,35,52,53,76,93,45,67,68,97,119,3,2010,20100322,AK
64.564815,-149.0940628,15515500,ak01,47,9000,TANANA RIVER at Nenana                  ,APR-JUL VOLUME,bound_10_30_50_70_90,6700,7420,7420,8400,9120,74,82,82,93,101,3,2010,20100322,AK
61.8704114,-158.1032294,15304000,ak01,46,10500,KUSKOKWIM RIVER at Crooked Creek        ,APR-JUN VOLUME,bound_10_30_50_70_90,6010,7980,7980,10600,12600,57,76,76,101,120,3,2010,20100322,AK
70.2813853,-148.962786,15896000,ak01,57,795,KUPARUK RIVER nr Deadhorse              ,MAY-JUL VOLUME,bound_10_30_50_70_90,460,570,605,755,930,58,72,76,95,117,3,2010,20100322,AK
69.0146483,-148.8200342,15908000,ak01,57,685,SAGAVANIRKTOK RIVER nr Pump Station 3   ,MAY-JUL VOLUME,bound_10_30_50_70_90,420,535,570,740,940,61,78,83,108,137,3,2010,20100322,AK
62.5203919,-145.5330153,15200280,ak01,47,475,GULKANA RIVER at Sourdough              ,APR-JUL VOLUME,bound_10_30_50_70_90,215,315,330,445,545,45,66,69,94,115,3,2010,20100322,AK
61.7097433,-149.231938,15290000,ak01,47,86,LITTLE SUSITNA RIVER near Palmer        ,APR-JUL VOLUME,bound_10_30_50_70_90,38,53,55,75,90,44,62,64,87,105,3,2010,20100322,AK
62.3464389,-150.019201,15292700,ak01,47,1630,TALKEETNA RIVER near Talkeetna          ,APR-JUL VOLUME,bound_10_30_50_70_90,965,1140,1250,1360,1530,59,70,77,83,94,3,2010,20100322,AK
61.2250061,-149.6372008,15276000,ak01,47,58,SHIP CREEK near Anchorage               ,APR-JUL VOLUME,bound_10_30_50_70_90,34,42,48,54,62,59,72,83,93,107,3,2010,20100322,AK
60.4921928,-149.8099203,15258000,ak01,47,925,KENAI RIVER at Cooper Landing           ,APR-JUL VOLUME,bound_10_30_50_70_90,790,865,885,965,1040,85,94,96,104,112,3,2010,20100322,AK
58.3068953,-134.388436,15049900,ak01,47,33,GOLD CREEK near Juneau                  ,APR-JUL VOLUME,bound_10_30_50_70_90,23,28,30,36,41,70,85,91,109,124,3,2010,20100322,AK
45.6553958,-121.5484072,14120000,cl01,47,228,Hood R At Tucker Bridge                 ,APR-JUL VOLUME,bound_10_30_50_70_90,100,132,154,176,210,44,58,68,77,92,3,2010,20100322,OR
45.6553958,-121.5484072,14120000,cl01,49,271,Hood R At Tucker Bridge                 ,APR-SEP VOLUME,bound_10_30_50_70_90,125,160,184,210,245,46,59,68,77,90,3,2010,20100322,OR
45.6073425,-121.1734044,14105700,cl01,47,84600,Columbia R at The Dalles (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,44600,51600,56400,61200,68200,53,61,67,72,81,3,2010,20100322,OR
45.6073425,-121.1734044,14105700,cl01,49,98600,Columbia R at The Dalles (2)            ,APR-SEP VOLUME,bound_10_30_50_70_90,52000,60200,65800,71400,79600,53,61,67,72,81,3,2010,20100322,OR
46.2648436,-121.245075,14107000,cl01,47,126,Klickitat R nr Glenwood                 ,APR-JUL VOLUME,bound_10_30_50_70_90,61,75,85,95,109,48,60,67,75,87,3,2010,20100322,WA
46.2648436,-121.245075,14107000,cl01,49,163,Klickitat R nr Glenwood                 ,APR-SEP VOLUME,bound_10_30_50_70_90,82,97,108,119,134,50,60,66,73,82,3,2010,20100322,WA
45.75,-121.2,14113000,cl01,47,462,Klickitat R nr Pitt                     ,APR-JUL VOLUME,bound_10_30_50_70_90,240,285,320,355,400,52,62,69,77,87,3,2010,20100322,WA
45.75,-121.2,14113000,cl01,49,559,Klickitat R nr Pitt                     ,APR-SEP VOLUME,bound_10_30_50_70_90,295,350,390,430,485,53,63,70,77,87,3,2010,20100322,WA
45.3987308,-122.1284178,14137000,cl01,47,313,Sandy R nr Marmot                       ,APR-JUL VOLUME,bound_10_30_50_70_90,178,220,250,280,320,57,70,80,89,102,3,2010,20100322,OR
45.3987308,-122.1284178,14137000,cl01,49,363,Sandy R nr Marmot                       ,APR-SEP VOLUME,bound_10_30_50_70_90,215,260,290,320,365,59,72,80,88,101,3,2010,20100322,OR
43.7220678,-122.4386589,14145500,cl01,35,288,Hills Creek Reservoir Inflow (12)      ,MAR-MAY VOLUME,bound_05_30_50_70_95,86,168,205,240,325,30,58,71,83,113,3,2010,20100322,OR
43.7220678,-122.4386589,14145500,cl01,47,277,Hills Creek Reservoir Inflow (12)      ,APR-JUL VOLUME,bound_05_30_50_70_95,95,166,199,230,305,34,60,72,83,110,3,2010,20100322,OR
43.7220678,-122.4386589,14145500,cl01,49,320,Hills Creek Reservoir Inflow (12)      ,APR-SEP VOLUME,bound_05_30_50_70_95,122,196,230,265,340,38,61,72,83,106,3,2010,20100322,OR
43.8012353,-122.5608878,14148000,cl01,35,725,MF Willamette bl NF (12)               ,MAR-MAY VOLUME,bound_05_30_50_70_95,148,395,505,615,860,20,54,70,85,119,3,2010,20100322,OR
43.8012353,-122.5608878,14148000,cl01,47,698,MF Willamette bl NF (12)               ,APR-JUL VOLUME,bound_05_30_50_70_95,165,380,480,580,795,24,54,69,83,114,3,2010,20100322,OR
43.8012353,-122.5608878,14148000,cl01,49,798,MF Willamette bl NF (12)               ,APR-SEP VOLUME,bound_05_30_50_70_95,200,440,550,660,900,25,55,69,83,113,3,2010,20100322,OR
43.9456814,-122.8372967,14150000,cl01,35,759,Lookout Point Lake Inflow (12)         ,MAR-MAY VOLUME,bound_05_30_50_70_95,255,460,555,650,855,34,61,73,86,113,3,2010,20100322,OR
43.9456814,-122.8372967,14150000,cl01,47,726,Lookout Point Lake Inflow (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,250,440,525,610,800,34,61,72,84,110,3,2010,20100322,OR
43.9456814,-122.8372967,14150000,cl01,49,828,Lookout Point Lake Inflow (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,305,505,595,685,885,37,61,72,83,107,3,2010,20100322,OR
43.9442931,-122.7747939,14151000,cl01,35,140,Fall Creek Lake Inflow (12)            ,MAR-MAY VOLUME,bound_05_30_50_70_95,42,83,101,119,160,30,59,72,85,114,3,2010,20100322,OR
43.9442931,-122.7747939,14151000,cl01,47,106,Fall Creek Lake Inflow (12)            ,APR-JUL VOLUME,bound_05_30_50_70_95,21,57,74,91,127,20,54,70,86,120,3,2010,20100322,OR
43.9442931,-122.7747939,14151000,cl01,49,112,Fall Creek Lake Inflow (12)            ,APR-SEP VOLUME,bound_05_30_50_70_95,12,57,78,99,144,11,51,70,88,129,3,2010,20100322,OR
43.7206778,-123.0497994,14153500,cl01,35,60,Cottage Grove Lake Inflow (12)         ,MAR-MAY VOLUME,bound_05_30_50_70_95,13.2,35,45,55,77,22,58,75,92,128,3,2010,20100322,OR
43.7206778,-123.0497994,14153500,cl01,47,40.6,Cottage Grove Lake Inflow (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,0.3,21,30,39,60,1,52,74,96,148,3,2010,20100322,OR
43.7206778,-123.0497994,14153500,cl01,49,43,Cottage Grove Lake Inflow (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,3.2,23,32,41,61,7,53,74,95,142,3,2010,20100322,OR
43.7929011,-122.9914656,14155500,cl01,35,182,Dorena Lake Inflow (12)                ,MAR-MAY VOLUME,bound_05_30_50_70_95,51,107,133,159,215,28,59,73,87,118,3,2010,20100322,OR
43.7929011,-122.9914656,14155500,cl01,47,131,Dorena Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,16,70,94,118,172,12,53,72,90,131,3,2010,20100322,OR
43.7929011,-122.9914656,14155500,cl01,49,122,Dorena Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,6,62,88,114,170,5,51,72,93,139,3,2010,20100322,OR
44.2679,-122.0497825,14158850,cl01,35,226,McKenzie R bl Trail Bridge (2)          ,MAR-MAY VOLUME,bound_10_30_50_70_90,127,150,165,180,205,56,66,73,80,91,3,2010,20100322,OR
44.2679,-122.0497825,14158850,cl01,47,266,McKenzie R bl Trail Bridge (2)          ,APR-JUL VOLUME,bound_10_30_50_70_90,148,171,186,200,225,56,64,70,75,85,3,2010,20100322,OR
44.2679,-122.0497825,14158850,cl01,49,404,McKenzie R bl Trail Bridge (2)          ,APR-SEP VOLUME,bound_10_30_50_70_90,240,265,285,305,330,59,66,71,75,82,3,2010,20100322,OR
44.1359581,-122.248391,14159500,cl01,35,212,Cougar Lake Inflow (12)                ,MAR-MAY VOLUME,bound_05_30_50_70_95,81,131,153,175,225,38,62,72,83,106,3,2010,20100322,OR
44.1359581,-122.248391,14159500,cl01,47,204,Cougar Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,87,126,143,160,199,43,62,70,78,98,3,2010,20100322,OR
44.1359581,-122.248391,14159500,cl01,49,230,Cougar Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,105,143,161,179,215,46,62,70,78,93,3,2010,20100322,OR
44.2,-122.25,14161500,cl01,35,29.1,Lookout Creek nr Blue River             ,MAR-MAY VOLUME,bound_05_30_50_70_95,8.8,17.2,21,25,33,30,59,72,86,113,3,2010,20100322,OR
44.2,-122.25,14161500,cl01,37,34.6,Lookout Creek nr Blue River             ,MAR-JUL VOLUME,bound_05_30_50_70_95,11,21,25,29,39,32,61,72,84,113,3,2010,20100322,OR
44.2,-122.25,14161500,cl01,47,23.3,Lookout Creek nr Blue River             ,APR-JUL VOLUME,bound_05_30_50_70_95,6.8,13.5,16.6,19.7,26,29,58,71,85,112,3,2010,20100322,OR
44.2,-122.25,14161500,cl01,49,25.1,Lookout Creek nr Blue River             ,APR-SEP VOLUME,bound_05_30_50_70_95,8,14.9,18,21,28,32,59,72,84,112,3,2010,20100322,OR
44.1623481,-122.3331192,14162200,cl01,35,113,Blue Lake Inflow (12)                  ,MAR-MAY VOLUME,bound_05_30_50_70_95,35,69,85,101,135,31,61,75,89,119,3,2010,20100322,OR
44.1623481,-122.3331192,14162200,cl01,46,82.3,Blue Lake Inflow (12)                  ,APR-JUN VOLUME,bound_05_30_50_70_95,27,52,63,74,99,33,63,77,90,120,3,2010,20100322,OR
44.1623481,-122.3331192,14162200,cl01,47,85.5,Blue Lake Inflow (12)                  ,APR-JUL VOLUME,bound_05_30_50_70_95,27,53,64,75,101,32,62,75,88,118,3,2010,20100322,OR
44.1623481,-122.3331192,14162200,cl01,49,86,Blue Lake Inflow (12)                  ,APR-SEP VOLUME,bound_05_30_50_70_95,28,53,64,75,100,33,62,74,87,116,3,2010,20100322,OR
44.1248486,-122.47062,14162500,cl01,35,957,McKenzie R nr Vida (12)                ,MAR-MAY VOLUME,bound_05_30_50_70_95,460,650,735,820,1010,48,68,77,86,106,3,2010,20100322,OR
44.1248486,-122.47062,14162500,cl01,47,977,McKenzie R nr Vida (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,525,680,750,820,975,54,70,77,84,100,3,2010,20100322,OR
44.1248486,-122.47062,14162500,cl01,49,1201,McKenzie R nr Vida (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,685,855,930,1010,1170,57,71,77,84,97,3,2010,20100322,OR
44.0929031,-122.9573053,14165000,cl01,37,134,Mohawk R nr Springfield                 ,MAR-JUL VOLUME,bound_10_30_50_70_90,56,82,99,116,142,42,61,74,87,106,3,2010,20100322,OR
44.1234567,-123.2998172,14169000,cl01,35,107,Fern Ridge Lake Inflow (12)            ,MAR-MAY VOLUME,bound_05_30_50_70_95,21,58,75,92,129,20,54,70,86,121,3,2010,20100322,OR
44.1234567,-123.2998172,14169000,cl01,47,48.5,Fern Ridge Lake Inflow (12)            ,APR-JUL VOLUME,bound_05_30_50_70_95,5,23,34,45,71,10,47,70,93,146,3,2010,20100322,OR
44.1234567,-123.2998172,14169000,cl01,49,50,Fern Ridge Lake Inflow (12)            ,APR-SEP VOLUME,bound_05_30_50_70_95,5,23,35,47,72,10,46,70,94,144,3,2010,20100322,OR
44.7526219,-122.2984119,14181500,cl01,35,540,Detroit Lake Inflow (12)               ,MAR-MAY VOLUME,bound_05_30_50_70_95,205,325,380,435,555,38,60,70,81,103,3,2010,20100322,OR
44.7526219,-122.2984119,14181500,cl01,47,528,Detroit Lake Inflow (12)               ,APR-JUL VOLUME,bound_05_30_50_70_95,197,310,360,410,525,37,59,68,78,99,3,2010,20100322,OR
44.7526219,-122.2984119,14181500,cl01,49,616,Detroit Lake Inflow (12)               ,APR-SEP VOLUME,bound_05_30_50_70_95,245,365,420,475,595,40,59,68,77,97,3,2010,20100322,OR
44.7915108,-122.5789739,14182500,cl01,35,160,Little North Santiam R nr Mehama (1)    ,MAR-MAY VOLUME,bound_05_30_50_70_95,60,97,114,131,168,38,61,71,82,105,3,2010,20100322,OR
44.7915108,-122.5789739,14182500,cl01,47,133,Little North Santiam R nr Mehama (1)    ,APR-JUL VOLUME,bound_05_30_50_70_95,34,75,93,111,152,26,56,70,83,114,3,2010,20100322,OR
44.7915108,-122.5789739,14182500,cl01,49,143,Little North Santiam R nr Mehama (1)    ,APR-SEP VOLUME,bound_05_30_50_70_95,42,82,100,118,158,29,57,70,83,110,3,2010,20100322,OR
44.7887331,-122.6178633,14183000,cl01,47,732,North Santiam R at Mehama (12)         ,APR-JUL VOLUME,bound_05_30_50_70_95,340,475,535,595,730,46,65,73,81,100,3,2010,20100322,OR
44.7887331,-122.6178633,14183000,cl01,49,834,North Santiam R at Mehama (12)         ,APR-SEP VOLUME,bound_05_30_50_70_95,410,545,610,675,810,49,65,73,81,97,3,2010,20100322,OR
44.4526244,-122.5456392,14186100,cl01,35,417,Green Peter Lake Inflow (12)           ,MAR-MAY VOLUME,bound_05_30_50_70_95,131,235,285,335,440,31,56,68,80,106,3,2010,20100322,OR
44.4526244,-122.5456392,14186100,cl01,47,327,Green Peter Lake Inflow (12)           ,APR-JUL VOLUME,bound_05_30_50_70_95,97,182,220,260,345,30,56,67,80,106,3,2010,20100322,OR
44.4526244,-122.5456392,14186100,cl01,49,354,Green Peter Lake Inflow (12)           ,APR-SEP VOLUME,bound_05_30_50_70_95,111,196,235,275,360,31,55,66,78,102,3,2010,20100322,OR
44.4165136,-122.6748067,14186600,cl01,35,613,Foster Lake Inflow (12)                ,MAR-MAY VOLUME,bound_05_30_50_70_95,360,430,460,490,560,59,70,75,80,91,3,2010,20100322,OR
44.4165136,-122.6748067,14186600,cl01,47,490,Foster Lake Inflow (12)                ,APR-JUL VOLUME,bound_05_30_50_70_95,283,339,365,391,447,58,69,74,80,91,3,2010,20100322,OR
44.4165136,-122.6748067,14186600,cl01,49,527,Foster Lake Inflow (12)                ,APR-SEP VOLUME,bound_05_30_50_70_95,312,366,390,414,468,59,69,74,79,89,3,2010,20100322,OR
44.4984564,-122.8234214,14187500,cl01,47,549,South Santiam R at Waterloo (2)         ,APR-JUL VOLUME,bound_10_30_50_70_90,245,355,425,495,605,45,65,77,90,110,3,2010,20100322,OR
44.4984564,-122.8234214,14187500,cl01,49,587,South Santiam R at Waterloo (2)         ,APR-SEP VOLUME,bound_10_30_50_70_90,270,380,450,520,630,46,65,77,89,107,3,2010,20100322,OR
44.7120669,-122.7695322,14188800,cl01,37,121,Thomas Ck nr Scio                       ,MAR-JUL VOLUME,bound_10_30_50_70_90,67,85,97,109,127,55,70,80,90,105,3,2010,20100322,OR
44.9442864,-123.0428742,14191000,cl01,35,5401,Willamette R at Salem (12)             ,MAR-MAY VOLUME,bound_05_30_50_70_95,2520,3790,4370,4950,6220,47,70,81,92,115,3,2010,20100322,OR
44.9442864,-123.0428742,14191000,cl01,47,4347,Willamette R at Salem (12)             ,APR-JUL VOLUME,bound_05_30_50_70_95,1830,2990,3520,4050,5210,42,69,81,93,120,3,2010,20100322,OR
44.9442864,-123.0428742,14191000,cl01,49,4804,Willamette R at Salem (12)             ,APR-SEP VOLUME,bound_05_30_50_70_95,2240,3380,3900,4420,5560,47,70,81,92,116,3,2010,20100322,OR
45.4692797,-123.2001089,14202980,cl01,37,26,Scoggins Ck nr Gaston (2)               ,MAR-JUL VOLUME,bound_10_30_50_70_90,12.7,18.3,22,26,31,49,70,85,100,119,3,2010,20100322,OR
45.0712319,-121.9406344,14209000,cl01,47,130,Oak Grove fk above Power Intake         ,APR-JUL VOLUME,bound_10_30_50_70_90,74,87,95,103,116,57,67,73,79,89,3,2010,20100322,OR
45.0712319,-121.9406344,14209000,cl01,49,167,Oak Grove fk above Power Intake         ,APR-SEP VOLUME,bound_10_30_50_70_90,99,113,122,131,145,59,68,73,78,87,3,2010,20100322,OR
45.1248433,-122.0734136,14209500,cl01,47,474,Clackamas R ab Three Lynx (2)           ,APR-JUL VOLUME,bound_10_30_50_70_90,250,305,345,385,440,53,64,73,81,93,3,2010,20100322,OR
45.1248433,-122.0734136,14209500,cl01,49,562,Clackamas R ab Three Lynx (2)           ,APR-SEP VOLUME,bound_10_30_50_70_90,310,370,410,450,510,55,66,73,80,91,3,2010,20100322,OR
45.2998433,-122.3539747,14210000,cl01,47,640,Clackamas R at Estacada                 ,APR-JUL VOLUME,bound_10_30_50_70_90,320,405,465,525,610,50,63,73,82,95,3,2010,20100322,OR
45.2998433,-122.3539747,14210000,cl01,49,748,Clackamas R at Estacada                 ,APR-SEP VOLUME,bound_10_30_50_70_90,395,485,545,605,695,53,65,73,81,93,3,2010,20100322,OR
45.9517789,-122.56399,14220500,cl01,47,1031,Lewis R at Ariel (2)                    ,APR-JUL VOLUME,bound_10_30_50_70_90,495,660,775,890,1050,48,64,75,86,102,3,2010,20100322,WA
45.9517789,-122.56399,14220500,cl01,49,1176,Lewis R at Ariel (2)                    ,APR-SEP VOLUME,bound_10_30_50_70_90,585,760,880,1000,1170,50,65,75,85,99,3,2010,20100322,WA
46.5103853,-122.6162239,14238000,cl01,47,1689,Cowlitz R bl Mayfield Dam (2)           ,APR-JUL VOLUME,bound_10_30_50_70_90,860,1110,1280,1450,1700,51,66,76,86,101,3,2010,20100322,WA
46.5103853,-122.6162239,14238000,cl01,49,1922,Cowlitz R bl Mayfield Dam (2)           ,APR-SEP VOLUME,bound_10_30_50_70_90,955,1260,1460,1660,1960,50,66,76,86,102,3,2010,20100322,WA
46.2748333,-122.9145586,14243000,cl01,47,2295,Cowlitz R at Castle Rock (2)            ,APR-JUL VOLUME,bound_10_30_50_70_90,1270,1550,1740,1930,2210,55,68,76,84,96,3,2010,20100322,WA
46.2748333,-122.9145586,14243000,cl01,49,2639,Cowlitz R at Castle Rock (2)            ,APR-SEP VOLUME,bound_10_30_50_70_90,1500,1800,2010,2220,2520,57,68,76,84,95,3,2010,20100322,WA
48.9846011,-119.6184097,12442500,cm01,47,1350,Similkameen R nr Nighthawk (1)          ,APR-JUL VOLUME,bound_05_30_50_70_95,520,760,865,970,1210,39,56,64,72,90,3,2010,20100322,WA
48.9846011,-119.6184097,12442500,cm01,49,1450,Similkameen R nr Nighthawk (1)          ,APR-SEP VOLUME,bound_05_30_50_70_95,580,820,930,1040,1280,40,57,64,72,88,3,2010,20100322,WA
48.632375,-119.461723,12445000,cm01,47,1580,Okanogan R nr Tonasket (1)              ,APR-JUL VOLUME,bound_05_30_50_70_95,595,920,1070,1220,1550,38,58,68,77,98,3,2010,20100322,WA
48.632375,-119.461723,12445000,cm01,49,1770,Okanogan R nr Tonasket (1)              ,APR-SEP VOLUME,bound_05_30_50_70_95,675,1040,1200,1360,1730,38,59,68,77,98,3,2010,20100322,WA
48.28138889,-119.7033333,12447200,cm01,47,1630,Okanogan R at Malott (1)                ,APR-JUL VOLUME,bound_05_30_50_70_95,615,955,1110,1260,1600,38,59,68,77,98,3,2010,20100322,WA
48.28138889,-119.7033333,12447200,cm01,49,1830,Okanogan R at Malott (1)                ,APR-SEP VOLUME,bound_05_30_50_70_95,695,1070,1240,1410,1790,38,58,68,77,98,3,2010,20100322,WA
48.0773639,-119.9850722,12449950,cm01,47,910,Methow R nr Pateros                     ,APR-JUL VOLUME,bound_10_30_50_70_90,520,615,675,735,830,57,68,74,81,91,3,2010,20100322,WA
48.0773639,-119.9850722,12449950,cm01,49,985,Methow R nr Pateros                     ,APR-SEP VOLUME,bound_10_30_50_70_90,570,665,730,795,890,58,68,74,81,90,3,2010,20100322,WA
48.3295803,-120.6917669,12451000,cm01,47,700,Stehekin R at Stehekin                  ,APR-JUL VOLUME,bound_10_30_50_70_90,400,470,520,570,640,57,67,74,81,91,3,2010,20100322,WA
48.3295803,-120.6917669,12451000,cm01,49,830,Stehekin R at Stehekin                  ,APR-SEP VOLUME,bound_10_30_50_70_90,490,565,615,665,740,59,68,74,80,89,3,2010,20100322,WA
47.8345808,-120.0131253,12452500,cm01,47,1050,Chelan R at Chelan (2)                  ,APR-JUL VOLUME,bound_10_30_50_70_90,615,700,755,810,895,59,67,72,77,85,3,2010,20100322,WA
47.8345808,-120.0131253,12452500,cm01,49,1190,Chelan R at Chelan (2)                  ,APR-SEP VOLUME,bound_10_30_50_70_90,700,790,855,920,1010,59,66,72,77,85,3,2010,20100322,WA
47.8184617,-120.4231439,12452800,cm01,47,215,Entiat R nr Ardenvoir                   ,APR-JUL VOLUME,bound_10_30_50_70_90,122,142,155,168,188,57,66,72,78,87,3,2010,20100322,WA
